WaRecChangeIntentId,WaRecProcessId,WaRecChangeIntentTypeCode,WaRecChangeIntentTypeOtherDS,WaRecChangeIntentDispTypeCD,SeasonalOrTempChangeStartDate,SeasonalOrTempChangeEndDate,CreatedByUserName,CreatedDatetime,ModifiedByUserName,ModifiedDatetime
26950,4228661,AddSource,,,,,,,,
26951,4228671,AddSource,,,,,,,,
26952,4599487,ChangePlaceOfUse,,,,,,,,
26953,4599487,ChangePurpose,,,,,,,,
26954,4599487,AddSource,,,,,,,,
26955,4299654,ChangePlaceOfUse,,,,,,,,
26956,4299654,ChangePurpose,,,,,,,,
26957,4299654,AddSource,,,,,,,,
26958,2229369,AddSource,,,,,,,,
26959,4214060,ChangeSource,,,,,,,,
26960,2285538,AddSource,,,,,,,,
26961,4652879,ChangeSource,,,,,,,,
26962,4674108,ChangeSource,,,,,,,,
26963,2224434,ChangePurpose,,,,,,,,
26964,4262888,AddSource,,,,,,,,
26965,5278967,ChangePlaceOfUse,,,,,,,,
26966,5278967,AddSource,,,,,,,,
26967,2280129,AddSource,,,,,,,,
26968,4244904,ChangePurpose,,,,,,,,
26969,4244904,ChangeSource,,,,,,,,
26970,6043913,ChangeSource,,,,,,,,
26971,6043913,ChangePlaceOfUse,,,,,,,,
26972,4530444,ChangePurpose,,,,,,,,
26973,4530444,ChangeSource,,,,,,,,
26974,4530444,ChangePlaceOfUse,,,,,,,,
26975,4517904,ChangePurpose,,,,,,,,
26976,4517904,ChangeSource,,,,,,,,
26977,4517904,ChangePlaceOfUse,,,,,,,,
26978,4540293,ChangePurpose,,,,,,,,
26979,4540293,ChangeSource,,,,,,,,
26980,4540293,ChangePlaceOfUse,,,,,,,,
26981,4541989,ChangePurpose,,,,,,,,
26982,4541989,ChangeSource,,,,,,,,
26983,4541989,ChangePlaceOfUse,,,,,,,,
26984,4582228,ChangePurpose,,,,,,,,
26985,4582228,ChangeSource,,,,,,,,
26986,4582228,ChangePlaceOfUse,,,,,,,,
26987,4599146,ChangePurpose,,,,,,,,
26988,4599146,ChangeSource,,,,,,,,
26989,4599146,ChangePlaceOfUse,,,,,,,,
26990,4638439,ChangePurpose,,,,,,,,
26991,4638439,ChangeSource,,,,,,,,
26992,4638439,ChangePlaceOfUse,,,,,,,,
26993,4639017,ChangePurpose,,,,,,,,
26994,4639017,ChangeSource,,,,,,,,
26995,4639017,ChangePlaceOfUse,,,,,,,,
26996,4669286,ChangePurpose,,,,,,,,
26997,4669286,ChangeSource,,,,,,,,
26998,4669286,ChangePlaceOfUse,,,,,,,,
26999,4695927,ChangePurpose,,,,,,,,
27000,4695927,ChangeSource,,,,,,,,
27001,4695927,ChangePlaceOfUse,,,,,,,,
27002,4305040,ChangePurpose,,,,,,,,
27003,4305040,ChangeSource,,,,,,,,
27004,4305040,ChangePlaceOfUse,,,,,,,,
27005,4305060,ChangePurpose,,,,,,,,
27006,4305060,ChangeSource,,,,,,,,
27007,4305060,ChangePlaceOfUse,,,,,,,,
27008,4307947,ChangePurpose,,,,,,,,
27009,4307947,ChangeSource,,,,,,,,
27010,4307947,ChangePlaceOfUse,,,,,,,,
27011,4309179,ChangePurpose,,,,,,,,
27012,4309179,ChangeSource,,,,,,,,
27013,4309179,ChangePlaceOfUse,,,,,,,,
27014,4335770,ChangePurpose,,,,,,,,
27015,4335770,ChangeSource,,,,,,,,
27016,4335770,ChangePlaceOfUse,,,,,,,,
27017,4335777,ChangePurpose,,,,,,,,
27018,4335777,ChangeSource,,,,,,,,
27019,4335777,ChangePlaceOfUse,,,,,,,,
27020,4399612,ChangePurpose,,,,,,,,
27021,4399612,ChangeSource,,,,,,,,
27022,4399612,ChangePlaceOfUse,,,,,,,,
27023,4400858,ChangePurpose,,,,,,,,
27024,4400858,ChangeSource,,,,,,,,
27025,4400858,ChangePlaceOfUse,,,,,,,,
27026,4469565,ChangePurpose,,,,,,,,
27027,4469565,ChangeSource,,,,,,,,
27028,4469565,ChangePlaceOfUse,,,,,,,,
27029,4469573,ChangePurpose,,,,,,,,
27030,4469573,ChangeSource,,,,,,,,
27031,4469573,ChangePlaceOfUse,,,,,,,,
27032,4471281,ChangePurpose,,,,,,,,
27033,4471281,ChangeSource,,,,,,,,
27034,4471281,ChangePlaceOfUse,,,,,,,,
27035,4476539,ChangePurpose,,,,,,,,
27036,4476539,ChangeSource,,,,,,,,
27037,4476539,ChangePlaceOfUse,,,,,,,,
27038,4476546,ChangePurpose,,,,,,,,
27039,4476546,ChangeSource,,,,,,,,
27040,4476546,ChangePlaceOfUse,,,,,,,,
27041,4476560,ChangePurpose,,,,,,,,
27042,4476560,ChangeSource,,,,,,,,
27043,4476560,ChangePlaceOfUse,,,,,,,,
27044,4476567,ChangePurpose,,,,,,,,
27045,4476567,ChangeSource,,,,,,,,
27046,4476567,ChangePlaceOfUse,,,,,,,,
27047,4476574,ChangePurpose,,,,,,,,
27048,4476574,ChangeSource,,,,,,,,
27049,4476574,ChangePlaceOfUse,,,,,,,,
27050,4484831,ChangePurpose,,,,,,,,
27051,4484831,ChangeSource,,,,,,,,
27052,4484831,ChangePlaceOfUse,,,,,,,,
27053,4295710,ChangeOther,,,,,,,,
27054,4664387,ChangeSource,,,,,,,,
27055,2285842,AddSource,,,,,,,,
27056,4231547,ChangeSource,,,,,,,,
27057,4231547,ChangePlaceOfUse,,,,,,,,
27058,4231547,ChangePurpose,,,,,,,,
27059,2285843,AddSource,,,,,,,,
27060,4238531,ChangeSource,,,,,,,,
27061,4214071,ChangeSource,,,,,,,,
27062,4170079,ChangePurpose,,,,,,,,
27063,4147061,AddSource,,,,,,,,
27064,4147071,AddSource,,,,,,,,
27065,4157334,AddSource,,,,,,,,
27066,4157334,ChangePlaceOfUse,,,,,,,,
27067,4652176,ChangeOther,,,,,,,,
27068,4664395,AddSource,,,,,,,,
27069,2224122,AddSource,,,,,,,,
27070,4262870,AddSource,,,,,,,,
27071,4145825,ChangePurpose,,,,,,,,
27072,4145825,ChangeSource,,,,,,,,
27073,4145825,ChangePlaceOfUse,,,,,,,,
27074,4145825,Consolidate,,,,,,,,
27075,2285734,AddSource,,,,,,,,
27076,4202647,Consolidate,,,,,,,,
27077,4195814,ChangeSource,,,,,,,,
27078,4205914,Consolidate,,,,,,,,
27079,2285674,AddSource,,,,,,,,
27080,4644878,AddSource,,,,,,,,
27081,4644878,ChangePlaceOfUse,,,,,,,,
27082,4659381,AddSource,,,,,,,,
27083,4262861,AddSource,,,,,,,,
27084,2285669,AddSource,,,,,,,,
27085,4594356,Consolidate,,,,,,,,
27086,4594334,ChangeSource,,,,,,,,
27087,4594334,ChangePlaceOfUse,,,,,,,,
27088,4594334,ChangePurpose,,,,,,,,
27089,4262852,AddSource,,,,,,,,
27090,4145868,Consolidate,,,,,,,,
27091,4145868,ChangePurpose,,,,,,,,
27092,4145868,AddSource,,,,,,,,
27093,4145868,ChangePlaceOfUse,,,,,,,,
27094,2285876,ChangeSource,,,,,,,,
27095,2285876,Consolidate,,,,,,,,
27096,4192059,ChangeSource,,,,,,,,
27097,4192059,Consolidate,,,,,,,,
27098,2147276,AddSource,,,,,,,,
27099,4538419,ChangePlaceOfUse,,,,,,,,
27100,4441561,ChangePlaceOfUse,,,,,,,,
27101,4441561,ChangeSource,,,,,,,,
27102,4441064,ChangePlaceOfUse,,,,,,,,
27103,4441064,ChangeSource,,,,,,,,
27104,2222768,ChangePlaceOfUse,,,,,,,,
27105,2222768,AddSource,,,,,,,,
27106,5803737,AddSource,,,,,,,,
27107,4543536,ChangeSource,,,,,,,,
27108,4543536,ChangePlaceOfUse,,,,,,,,
27109,5965689,ChangeSource,,,,,,,,
27110,4926309,AddSource,,,,,,,,
27111,4657392,AddSource,,,,,,,,
27112,4657392,ChangeSource,,,,,,,,
27113,4657392,ChangePlaceOfUse,,,,,,,,
27114,4305157,ChangePlaceOfUse,,,,,,,,
27115,4305157,AddSource,,,,,,,,
27116,4202228,ChangePlaceOfUse,,,,,,,,
27117,4202228,AddSource,,,,,,,,
27118,4242201,ChangePurpose,,,,,,,,
27119,4242201,ChangeSource,,,,,,,,
27120,4242201,ChangePlaceOfUse,,,,,,,,
27121,4692859,AddSource,,,,,,,,
27122,4480036,ChangePurpose,,,,,,,,
27123,4480036,ChangeSource,,,,,,,,
27124,4480036,ChangePlaceOfUse,,,,,,,,
27125,4480036,ChangeOther,,,,,,,,
27126,4480065,ChangePurpose,,,,,,,,
27127,4480065,AddSource,,,,,,,,
27128,4480065,ChangePlaceOfUse,,,,,,,,
27129,4480065,ChangeOther,,,,,,,,
27130,4480080,ChangePurpose,,,,,,,,
27131,4480080,AddSource,,,,,,,,
27132,4480080,ChangePlaceOfUse,,,,,,,,
27133,4480080,ChangeOther,,,,,,,,
27134,4480135,ChangePurpose,,,,,,,,
27135,4480135,AddSource,,,,,,,,
27136,4480135,ChangePlaceOfUse,,,,,,,,
27137,4480135,ChangeOther,,,,,,,,
27138,4486815,AddSource,,,,,,,,
27139,4541732,ChangeSource,,,,,,,,
27140,4543338,ChangeSource,,,,,,,,
27141,4400053,ChangeSource,,,,,,,,
27142,4528247,AddSource,,,,,,,,
27143,6270588,AddSource,,,,,,,,
27144,4262601,ChangeSource,,,,,,,,
27145,4262601,AddSource,,,,,,,,
27146,4262601,ChangePlaceOfUse,,,,,,,,
27147,5563909,ChangePurpose,,,,,,,,
27148,5563909,AddSource,,,,,,,,
27149,5563909,ChangePlaceOfUse,,,,,,,,
27150,5563909,ChangeOther,,,,,,,,
27151,4926268,ChangePurpose,,,,,,,,
27152,4926268,ChangeSource,,,,,,,,
27153,4926268,ChangePlaceOfUse,,,,,,,,
27154,4680158,ChangeSource,,,,,,,,
27155,4680158,ChangePlaceOfUse,,,,,,,,
27156,4263911,ChangeSource,,,,,,,,
27157,4618656,ChangePlaceOfUse,,,,,,,,
27158,6284132,ChangeSource,,,,,,,,
27159,6284132,AddSource,,,,,,,,
27160,4223307,ChangeSource,,,,,,,,
27161,4223307,ChangePlaceOfUse,,,,,,,,
27162,4145632,Consolidate,,,,,,,,
27163,5079285,ChangePurpose,,,,,,,,
27164,5079285,AddSource,,,,,,,,
27165,5079285,ChangePlaceOfUse,,,,,,,,
27166,5845025,AddSource,,,,,,,,
27167,5845025,Consolidate,,,,,,,,
27168,5079328,ChangeSource,,,,,,,,
27169,5603677,AddSource,,,,,,,,
27170,5404653,AddSource,,,,,,,,
27171,4921723,AddSource,,,,,,,,
27172,6260411,ChangeSource,,,,,,,,
27173,6260411,AddSource,,,,,,,,
27174,6260411,ChangePlaceOfUse,,,,,,,,
27175,5404625,ChangeSource,,,,,,,,
27176,5404615,ChangeSource,,,,,,,,
27177,5041693,AddSource,,,,,,,,
27178,6009122,AddSource,,,,,,,,
27179,6508898,ChangeSource,,,,,,,,
27180,5725035,ChangeSource,,,,,,,,
27181,5725035,ChangePlaceOfUse,,,,,,,,
27182,5724640,AddSource,,,,,,,,
27183,5564663,AddSource,,,,,,,,
27184,5564663,ChangePlaceOfUse,,,,,,,,
27185,4414954,AddSource,,,,,,,,
27186,6733281,AddPurpose,,,,,,,,
27187,6733281,AddSource,,,,,,,,
27188,6733281,ChangePlaceOfUse,,,,,,,,
27189,6733281,ChangeOther,,,,,,,,
27190,2283059,AddSource,,,,,,,,
27191,4236236,ChangePurpose,,,,,,,,
27192,4236236,ChangePlaceOfUse,,,,,,,,
27193,4222980,ChangePurpose,,,,,,,,
27194,4222980,ChangePlaceOfUse,,,,,,,,
27195,4181909,ChangeSource,,,,,,,,
27196,4181909,ChangeOther,,,,,,,,
27197,5238842,ChangePlaceOfUse,,,,,,,,
27198,4726948,ChangePurpose,,,,,,,,
27199,2229373,ChangeSource,,,,,,,,
27200,2229373,AddSource,,,,,,,,
27201,6088577,ChangePurpose,,,,,,,,
27202,6088577,ChangeSource,,,,,,,,
27203,6088577,ChangePlaceOfUse,,,,,,,,
27204,4235980,ChangePurpose,,,,,,,,
27205,4202669,AddSource,,,,,,,,
27206,4244960,ChangePurpose,,,,,,,,
27207,4244960,ChangeSource,,,,,,,,
27208,4244960,ChangePlaceOfUse,,,,,,,,
27209,4244960,Consolidate,,,,,,,,
27210,4202625,ChangeSource,,,,,,,,
27211,4235987,ChangePurpose,,,,,,,,
27212,4235987,ChangePlaceOfUse,,,,,,,,
27213,6166332,ChangePlaceOfUse,,,,,,,,
27214,6166332,ChangeSource,,,,,,,,
27215,2221404,AddSource,,,,,,,,
27216,4536547,ChangePlaceOfUse,,,,,,,,
27217,4961839,ChangeSource,,,,,,,,
27218,4541707,ChangeSource,,,,,,,,
27219,4321232,WRAOther,,,,,,,,
27220,4542986,AddSource,,,,,,,,
27221,4478894,ChangePurpose,,,,,,,,
27222,4478894,ChangePlaceOfUse,,,,,,,,
27223,4478894,WRAOther,,,,,,,,
27224,4478922,WRAOther,,,,,,,,
27225,4478958,WRAOther,,,,,,,,
27226,4478972,WRAOther,,,,,,,,
27227,4478986,WRAOther,,,,,,,,
27228,4199892,ChangeSource,,,,,,,,
27229,4185065,WRAOther,,,,,,,,
27230,4652081,ChangePlaceOfUse,,,,,,,,
27231,4478053,WRAOther,,,,,,,,
27232,4543549,ChangeSource,,,,,,,,
27233,4650083,WRAOther,,,,,,,,
27234,5683000,ChangeSource,,,,,,,,
27235,4716807,WRAOther,,,,,,,,
27236,4717239,WRAOther,,,,,,,,
27237,4538034,WRAOther,,,,,,,,
27238,5600480,WRAOther,,,,,,,,
27239,4846740,WRAOther,,,,,,,,
27240,4845219,WRAOther,,,,,,,,
27241,4846771,WRAOther,,,,,,,,
27242,4847426,WRAOther,,,,,,,,
27243,4468982,ChangeSource,,,,,,,,
27244,4468982,ChangeOther,,,,,,,,
27245,4165050,ChangePlaceOfUse,,,,,,,,
27246,5600403,WRAOther,,,,,,,,
27247,4467196,ChangeSource,,,,,,,,
27248,4466420,ChangePlaceOfUse,,,,,,,,
27249,4273270,AddSource,,,,,,,,
27250,4466600,ChangePurpose,,,,,,,,
27251,4466600,ChangePlaceOfUse,,,,,,,,
27252,4204840,ChangeSource,,,,,,,,
27253,4532798,AddSource,,,,,,,,
27254,4484113,AddSource,,,,,,,,
27255,4484055,AddSource,,,,,,,,
27256,4480832,AddSource,,,,,,,,
27257,4321892,ChangePurpose,,,,,,,,
27258,4321892,ChangePlaceOfUse,,,,,,,,
27259,4203969,ChangePurpose,,,,,,,,
27260,4203969,ChangePlaceOfUse,,,,,,,,
27261,4203969,ChangeSource,,,,,,,,
27262,4203998,ChangePurpose,,,,,,,,
27263,4203998,ChangePlaceOfUse,,,,,,,,
27264,4207105,ChangeSource,,,,,,,,
27265,4207115,ChangePlaceOfUse,,,,,,,,
27266,4207890,ChangeSource,,,,,,,,
27267,4207900,ChangeSource,,,,,,,,
27268,4207900,ChangePlaceOfUse,,,,,,,,
27269,4207912,ChangeSource,,,,,,,,
27270,4207912,ChangePlaceOfUse,,,,,,,,
27271,4208059,ChangeSource,,,,,,,,
27272,4208059,ChangePlaceOfUse,,,,,,,,
27273,4208169,ChangeSource,,,,,,,,
27274,4208180,ChangeSource,,,,,,,,
27275,2145619,ChangeSource,,,,,,,,
27276,2145619,ChangePlaceOfUse,,,,,,,,
27277,2145056,ChangeSource,,,,,,,,
27278,2145277,ChangeSource,,,,,,,,
27279,2145280,ChangeSource,,,,,,,,
27280,2145142,ChangeSource,,,,,,,,
27281,2145020,ChangePurpose,,,,,,,,
27282,2145942,ChangePlaceOfUse,,,,,,,,
27283,2146124,ChangeSource,,,,,,,,
27284,2145220,ChangeSource,,,,,,,,
27285,2145398,AddSource,,,,,,,,
27286,2144998,AddSource,,,,,,,,
27287,2145011,ChangePlaceOfUse,,,,,,,,
27288,4425566,ChangePlaceOfUse,,,,,,,,
27289,4425566,ChangeSource,,,,,,,,
27290,2145022,ChangeSource,,,,,,,,
27291,2145169,ChangePlaceOfUse,,,,,,,,
27292,2145716,ChangeSource,,,,,,,,
27293,2145716,ChangePlaceOfUse,,,,,,,,
27294,2145717,ChangePlaceOfUse,,,,,,,,
27295,2145229,ChangeSource,,,,,,,,
27296,2145026,ChangePlaceOfUse,,,,,,,,
27297,2145026,ChangePurpose,,,,,,,,
27298,2145016,ChangeSource,,,,,,,,
27299,2145150,ChangePlaceOfUse,,,,,,,,
27300,2145192,ChangeSource,,,,,,,,
27301,2145941,ChangeSource,,,,,,,,
27302,2145941,ChangePlaceOfUse,,,,,,,,
27303,2145236,ChangePlaceOfUse,,,,,,,,
27304,2145236,ChangeSource,,,,,,,,
27305,2145482,ChangePlaceOfUse,,,,,,,,
27306,2145482,ChangeSource,,,,,,,,
27307,2144868,AddSource,,,,,,,,
27308,2145158,AddSource,,,,,,,,
27309,2144867,ChangeSource,,,,,,,,
27310,2145709,ChangePlaceOfUse,,,,,,,,
27311,2145709,ChangeSource,,,,,,,,
27312,2146116,AddSource,,,,,,,,
27313,2145194,ChangeSource,,,,,,,,
27314,2145392,ChangePlaceOfUse,,,,,,,,
27315,2145239,AddSource,,,,,,,,
27316,2145018,ChangePlaceOfUse,,,,,,,,
27317,2145552,ChangePlaceOfUse,,,,,,,,
27318,2145042,AddSource,,,,,,,,
27319,2145043,AddSource,,,,,,,,
27320,2145149,AddSource,,,,,,,,
27321,2145259,ChangeSource,,,,,,,,
27322,2145259,AddSource,,,,,,,,
27323,2145562,AddSource,,,,,,,,
27324,2145562,ChangePlaceOfUse,,,,,,,,
27325,2089085,AddSource,,,,,,,,
27326,2089085,ChangePlaceOfUse,,,,,,,,
27327,2089086,AddSource,,,,,,,,
27328,2089086,ChangePlaceOfUse,,,,,,,,
27329,2145055,ChangePlaceOfUse,,,,,,,,
27330,2145210,ChangeSource,,,,,,,,
27331,2145434,AddSource,,,,,,,,
27332,2088850,AddSource,,,,,,,,
27333,2145400,AddSource,,,,,,,,
27334,2088851,ChangePlaceOfUse,,,,,,,,
27335,2088851,AddSource,,,,,,,,
27336,2088852,ChangePlaceOfUse,,,,,,,,
27337,2088852,AddSource,,,,,,,,
27338,2088853,ChangePlaceOfUse,,,,,,,,
27339,2088853,AddSource,,,,,,,,
27340,2145110,ChangeSource,,,,,,,,
27341,2088854,ChangePlaceOfUse,,,,,,,,
27342,2088854,AddSource,,,,,,,,
27343,2145401,AddSource,,,,,,,,
27344,2145258,ChangeSource,,,,,,,,
27345,2145052,AddSource,,,,,,,,
27346,2145666,ChangePlaceOfUse,,,,,,,,
27347,4184066,AddSource,,,,,,,,
27348,2145064,ChangePlaceOfUse,,,,,,,,
27349,2145064,AddSource,,,,,,,,
27350,2146125,ChangeSource,,,,,,,,
27351,2145441,AddSource,,,,,,,,
27352,2145394,ChangePlaceOfUse,,,,,,,,
27353,2145193,ChangePlaceOfUse,,,,,,,,
27354,2145193,AddSource,,,,,,,,
27355,2088855,ChangePlaceOfUse,,,,,,,,
27356,2088855,AddSource,,,,,,,,
27357,2088856,ChangePlaceOfUse,,,,,,,,
27358,2088856,AddSource,,,,,,,,
27359,2145202,ChangePlaceOfUse,,,,,,,,
27360,2145202,AddSource,,,,,,,,
27361,2145435,AddSource,,,,,,,,
27362,2145430,AddSource,,,,,,,,
27363,2145431,AddSource,,,,,,,,
27364,2145492,AddSource,,,,,,,,
27365,2145274,ChangePlaceOfUse,,,,,,,,
27366,2145274,ChangeSource,,,,,,,,
27367,2145275,ChangePlaceOfUse,,,,,,,,
27368,2145275,ChangeSource,,,,,,,,
27369,2145827,ChangeSource,,,,,,,,
27370,2145827,AddSource,,,,,,,,
27371,2145830,ChangeSource,,,,,,,,
27372,2145830,AddSource,,,,,,,,
27373,2145820,ChangeSource,,,,,,,,
27374,2145820,AddSource,,,,,,,,
27375,2145824,ChangeSource,,,,,,,,
27376,2145824,AddSource,,,,,,,,
27377,2145822,ChangeSource,,,,,,,,
27378,2145822,AddSource,,,,,,,,
27379,2145491,AddSource,,,,,,,,
27380,2145157,AddSource,,,,,,,,
27381,2145414,ChangePlaceOfUse,,,,,,,,
27382,2145504,AddSource,,,,,,,,
27383,2145397,AddSource,,,,,,,,
27384,4256975,AddSource,,,,,,,,
27385,2088857,ChangePlaceOfUse,,,,,,,,
27386,2088857,AddSource,,,,,,,,
27387,2088693,AddSource,,,,,,,,
27388,2145017,AddSource,,,,,,,,
27389,2145030,ChangePlaceOfUse,,,,,,,,
27390,2145030,ChangePurpose,,,,,,,,
27391,2145030,AddSource,,,,,,,,
27392,2145033,ChangePlaceOfUse,,,,,,,,
27393,2145033,AddSource,,,,,,,,
27394,2145256,ChangePlaceOfUse,,,,,,,,
27395,2145256,AddSource,,,,,,,,
27396,2145257,AddSource,,,,,,,,
27397,2145405,AddSource,,,,,,,,
27398,2145396,AddSource,,,,,,,,
27399,2145495,AddSource,,,,,,,,
27400,2145663,AddSource,,,,,,,,
27401,2145395,AddSource,,,,,,,,
27402,2145395,ChangeSource,,,,,,,,
27403,2145238,AddSource,,,,,,,,
27404,2145238,ChangePlaceOfUse,,,,,,,,
27405,2145152,AddSource,,,,,,,,
27406,2145152,ChangePlaceOfUse,,,,,,,,
27407,2145143,AddSource,,,,,,,,
27408,2145143,ChangePlaceOfUse,,,,,,,,
27409,2145151,AddSource,,,,,,,,
27410,2145151,ChangePlaceOfUse,,,,,,,,
27411,2145269,ChangeSource,,,,,,,,
27412,2145424,ChangePlaceOfUse,,,,,,,,
27413,2145424,ChangeSource,,,,,,,,
27414,2145278,ChangePlaceOfUse,,,,,,,,
27415,2145278,AddSource,,,,,,,,
27416,2145279,ChangePlaceOfUse,,,,,,,,
27417,2145279,AddSource,,,,,,,,
27418,2145205,ChangePlaceOfUse,,,,,,,,
27419,2145040,ChangePlaceOfUse,,,,,,,,
27420,2145432,ChangePlaceOfUse,,,,,,,,
27421,2145411,AddSource,,,,,,,,
27422,2145068,AddSource,,,,,,,,
27423,2145943,ChangePlaceOfUse,,,,,,,,
27424,2145034,ChangePurpose,,,,,,,,
27425,2145034,ChangePlaceOfUse,,,,,,,,
27426,2145217,AddSource,,,,,,,,
27427,2145217,ChangeSource,,,,,,,,
27428,2145218,AddSource,,,,,,,,
27429,2145219,AddSource,,,,,,,,
27430,2145160,ChangeSource,,,,,,,,
27431,2145415,AddSource,,,,,,,,
27432,2088864,AddSource,,,,,,,,
27433,2088864,ChangeSource,,,,,,,,
27434,2088864,ChangePlaceOfUse,,,,,,,,
27435,2145443,ChangePlaceOfUse,,,,,,,,
27436,2145443,AddSource,,,,,,,,
27437,2145147,ChangePlaceOfUse,,,,,,,,
27438,2145147,AddSource,,,,,,,,
27439,2145260,ChangePlaceOfUse,,,,,,,,
27440,2145159,ChangePlaceOfUse,,,,,,,,
27441,2145282,ChangePlaceOfUse,,,,,,,,
27442,2145282,AddSource,,,,,,,,
27443,2145416,ChangePlaceOfUse,,,,,,,,
27444,2145416,AddSource,,,,,,,,
27445,2145417,ChangePlaceOfUse,,,,,,,,
27446,2145417,AddSource,,,,,,,,
27447,2145059,ChangePlaceOfUse,,,,,,,,
27448,2145420,AddSource,,,,,,,,
27449,2145420,ChangePlaceOfUse,,,,,,,,
27450,2145421,AddSource,,,,,,,,
27451,2145496,AddSource,,,,,,,,
27452,2145496,ChangeSource,,,,,,,,
27453,2145496,ChangeOther,,,,,,,,
27454,2145425,ChangePlaceOfUse,,,,,,,,
27455,2145427,ChangePlaceOfUse,,,,,,,,
27456,2145428,ChangePlaceOfUse,,,,,,,,
27457,2145426,ChangePlaceOfUse,,,,,,,,
27458,4241410,ChangePurpose,,,,,,,,
27459,4241410,AddSource,,,,,,,,
27460,2145067,AddSource,,,,,,,,
27461,2145493,ChangeSource,,,,,,,,
27462,2145409,ChangeSource,,,,,,,,
27463,4250432,AddSource,,,,,,,,
27464,4250432,ChangePlaceOfUse,,,,,,,,
27465,2145197,AddSource,,,,,,,,
27466,2145197,ChangePlaceOfUse,,,,,,,,
27467,2145958,AddSource,,,,,,,,
27468,2145963,AddSource,,,,,,,,
27469,2145009,ChangePlaceOfUse,,,,,,,,
27470,2145009,AddSource,,,,,,,,
27471,2145039,ChangePlaceOfUse,,,,,,,,
27472,2145266,AddSource,,,,,,,,
27473,2145107,ChangePlaceOfUse,,,,,,,,
27474,2145707,ChangePlaceOfUse,,,,,,,,
27475,2145111,ChangePlaceOfUse,,,,,,,,
27476,2145098,ChangePlaceOfUse,,,,,,,,
27477,2145956,ChangePlaceOfUse,,,,,,,,
27478,2145108,ChangePlaceOfUse,,,,,,,,
27479,2145204,ChangeSource,,,,,,,,
27480,2145101,ChangePlaceOfUse,,,,,,,,
27481,2144737,ChangePlaceOfUse,,,,,,,,
27482,4294408,AddSource,,,,,,,,
27483,2145985,ChangePlaceOfUse,,,,,,,,
27484,2145505,AddSource,,,,,,,,
27485,2145410,AddSource,,,,,,,,
27486,2145553,ChangeSource,,,,,,,,
27487,2145179,ChangePurpose,,,,,,,,
27488,2145179,ChangePlaceOfUse,,,,,,,,
27489,2145179,AddSource,,,,,,,,
27490,2145440,AddSource,,,,,,,,
27491,2145706,ChangeSource,,,,,,,,
27492,2145000,ChangeSource,,,,,,,,
27493,2145206,ChangeSource,,,,,,,,
27494,2145003,ChangePurpose,,,,,,,,
27495,2088694,ChangeSource,,,,,,,,
27496,2145235,ChangeSource,,,,,,,,
27497,2145831,ChangeSource,,,,,,,,
27498,2145821,ChangeSource,,,,,,,,
27499,2145828,ChangeSource,,,,,,,,
27500,4223649,AddSource,,,,,,,,
27501,2145191,ChangeSource,,,,,,,,
27502,2145188,AddSource,,,,,,,,
27503,4427225,AddSource,,,,,,,,
27504,2145413,ChangePlaceOfUse,,,,,,,,
27505,4427300,AddSource,,,,,,,,
27506,4184081,ChangePlaceOfUse,,,,,,,,
27507,4264216,AddSource,,,,,,,,
27508,4264216,ChangePurpose,,,,,,,,
27509,4316273,AddSource,,,,,,,,
27510,4316289,AddSource,,,,,,,,
27511,4341401,AddSource,,,,,,,,
27512,4884706,AddSource,,,,,,,,
27513,4884724,AddSource,,,,,,,,
27514,2145461,AddSource,,,,,,,,
27515,5441741,AddSource,,,,,,,,
27516,5563978,ChangePurpose,,,,,,,,
27517,5563978,ChangePlaceOfUse,,,,,,,,
27518,2145903,AddSource,,,,,,,,
27519,6780868,ChangeSource,,,,,,,,
27520,6780868,AddSource,,,,,,,,
27521,6780868,ChangePlaceOfUse,,,,,,,,
27522,6780917,ChangeSource,,,,,,,,
27523,6780917,AddSource,,,,,,,,
27524,6780917,ChangePlaceOfUse,,,,,,,,
27525,6799432,AddSource,,,,,,,,
27526,6799890,ChangeSource,,,,,,,,
27527,2145453,ChangePlaceOfUse,,,,,,,,
27528,2145453,ChangeSource,,,,,,,,
27529,2145453,AddSource,,,,,,,,
27530,2089074,ChangePlaceOfUse,,,,,,,,
27531,2089074,ChangeSource,,,,,,,,
27532,2145213,ChangePlaceOfUse,,,,,,,,
27533,2145213,ChangeSource,,,,,,,,
27534,2145703,ChangePlaceOfUse,,,,,,,,
27535,2145704,ChangePlaceOfUse,,,,,,,,
27536,2145237,ChangePlaceOfUse,,,,,,,,
27537,2145137,ChangeSource,,,,,,,,
27538,2145138,ChangeSource,,,,,,,,
27539,2145705,ChangeSource,,,,,,,,
27540,2145211,ChangePlaceOfUse,,,,,,,,
27541,2145092,ChangePlaceOfUse,,,,,,,,
27542,2145141,ChangeSource,,,,,,,,
27543,2145489,ChangeSource,,,,,,,,
27544,2145240,ChangePlaceOfUse,,,,,,,,
27545,2145825,ChangeSource,,,,,,,,
27546,2145140,ChangeSource,,,,,,,,
27547,2145028,ChangePlaceOfUse,,,,,,,,
27548,2145028,ChangeSource,,,,,,,,
27549,2145136,ChangeSource,,,,,,,,
27550,2145135,ChangeSource,,,,,,,,
27551,4427476,ChangeSource,,,,,,,,
27552,4427476,ChangePlaceOfUse,,,,,,,,
