WaRecId,WaRecChangeIntentTypeCode
2085277,ChangeSource
2087277,ChangeEntireWR
2087277,ChangePlaceOfUse
2086771,AddSource
2086771,ChangePurpose
2086771,ChangePlaceOfUse
2086922,ChangePlaceOfUse
6798942,ChangeEntireWR
6798942,ChangePlaceOfUse
6798942,AddIrrigatedArea
4305261,AddSource
4305261,ChangePlaceOfUse
4305261,ChangePurpose
4305261,ChangeSource
2084662,ChangePlaceOfUse
2084662,ChangePurpose
2084662,AddSource
2087455,AddSource
4414495,AddSource
4414495,ChangePurpose
4414495,ChangePlaceOfUse
4197593,ChangeSource
4197593,ChangeEntireWR
4197593,ChangePurpose
4197593,AddSource
4197611,AddSource
4197611,ChangePlaceOfUse
4197611,ChangePurpose
4197611,ChangeEntireWR
4197611,ChangeSource
2085198,ChangeSource
4586466,ChangeOther
4586466,AddSource
4259809,ChangePurpose
4259809,ChangeSource
4259809,ChangePlaceOfUse
2032764,AddSource
2075371,AddSource
2075371,ChangeSource
2075371,ChangeEntireWR
2075371,ChangePlaceOfUse
2085216,ChangePurpose
2085216,ChangePlaceOfUse
4716193,AddSource
4716193,ChangePlaceOfUse
2087112,AddPurpose
2087112,ChangePlaceOfUse
2087112,ChangeEntireWR
4270791,ChangePlaceOfUse
4270791,ChangeEntireWR
4615661,ChangePlaceOfUse
4615661,ChangeEntireWR
4615661,ChangeOther
2032620,AddSource
2084783,AddSource
6798940,ChangePlaceOfUse
6798940,AddIrrigatedArea
6798940,ChangeEntireWR
5319968,ChangeEntireWR
5319968,AddSource
6007783,ChangePurpose
6007783,WRAOther
6007783,ChangePlaceOfUse
2085090,ChangeSource
2085090,AddSource
2085090,ChangeEntireWR
2085115,ChangeSource
2085115,ChangePlaceOfUse
4480755,AddSource
2032728,ChangePlaceOfUse
2032728,ChangeSource
4304999,ChangeSource
6801209,ChangePurpose
6801209,ChangeEntireWR
6801209,ChangePlaceOfUse
6801209,ChangeSource
2087557,ChangeEntireWR
2087557,ChangeSource
2087557,ChangePurpose
2087557,AddSource
2087557,ChangePlaceOfUse
2084761,ChangeEntireWR
2084761,AddSource
4348165,ChangeEntireWR
4348165,AddSource
5161927,ChangeEntireWR
5161927,ChangePlaceOfUse
2087335,AddSource
2087514,ChangePurpose
2087514,ChangePlaceOfUse
2032815,ChangeEntireWR
2032815,ChangeSource
2032815,ChangePlaceOfUse
2032815,AddSource
2087336,AddSource
2087515,ChangePlaceOfUse
2087515,ChangePurpose
2087298,AddSource
2087298,ChangePlaceOfUse
2084843,ChangeSource
4187950,AddSource
4187950,ChangePartOfWR
4187950,ChangePlaceOfUse
4187950,ChangeOther
4187950,ChangeSource
2085120,AddSource
4187790,ChangePlaceOfUse
4187790,AddSource
4187790,AddPurpose
4187790,ChangeSource
4215617,ChangeSource
4215617,ChangePurpose
6799964,AddSource
6799964,ChangeEntireWR
2087620,ChangeEntireWR
2087620,AddSource
2087620,ChangePlaceOfUse
2087337,AddSource
2087513,ChangePlaceOfUse
2087513,ChangePurpose
2085276,ChangeEntireWR
2085276,ChangeSource
2085276,AddSource
2085276,ChangePlaceOfUse
2087495,ChangePlaceOfUse
2087495,ChangePurpose
2087495,ChangeEntireWR
2087495,ChangeOther
6772163,ChangeSource
6772163,AddSource
6772163,ChangeEntireWR
6772163,ChangePurpose
6772163,ChangePlaceOfUse
2086945,ChangePlaceOfUse
2086945,ChangeEntireWR
2086945,AddSource
4486605,AddPurpose
4486605,ChangePlaceOfUse
4486605,AddSource
4486605,ChangeEntireWR
4184972,ChangePlaceOfUse
2084760,ChangeEntireWR
2084760,AddSource
4348458,ChangeEntireWR
4348458,AddSource
4175514,AddSource
4175514,ChangeSource
4175514,ChangePlaceOfUse
4175514,ChangePurpose
4175514,AddPurpose
2084758,ChangeSource
4415031,AddSource
4515105,ChangeSource
4515105,ChangePlaceOfUse
4515105,Consolidate
4515351,ChangeSource
4515351,Consolidate
4515351,ChangePlaceOfUse
4342085,AddSource
4342269,AddSource
4167639,ChangePlaceOfUse
4167639,AddSource
4156789,ChangePlaceOfUse
2085113,AddSource
2085113,ChangeSource
4271597,ChangePlaceOfUse
4271597,ChangeEntireWR
4271345,ChangeEntireWR
4271345,ChangePlaceOfUse
6801429,ChangeEntireWR
6801429,AddSource
6801429,ChangePlaceOfUse
2086967,AddSource
2086967,ChangeOther
2086967,ChangePlaceOfUse
2086967,ChangeEntireWR
2087297,ChangePurpose
2087297,AddSource
2087297,ChangePlaceOfUse
6221935,AddSource
2084805,AddSource
4260835,ChangeSource
4223759,ChangeSource
4223759,AddSource
4223759,ChangePurpose
2032999,AddSource
4649456,AddSource
4649456,ChangeSource
4466628,ChangePurpose
4466628,ChangeSource
4466628,ChangePlaceOfUse
5320028,ChangeEntireWR
5320028,ChangePlaceOfUse
5320028,AddSource
5965508,ChangePlaceOfUse
5965508,AddSource
4234796,ChangeSource
2085033,ChangeSource
2084876,ChangeSource
2032616,AddSource
2084781,AddSource
2032618,AddSource
2084782,AddSource
4341895,AddSource
5239335,ChangePurpose
5239335,ChangeEntireWR
5239335,ChangeSource
5239335,ChangePlaceOfUse
4519411,AddSource
4519411,ChangePlaceOfUse
4519411,ChangeOther
2085082,ChangePartOfWR
2085082,AddSource
4201570,ChangeSource
4476511,ChangeSource
4348789,AddSource
4348789,ChangeEntireWR
2087085,ChangePlaceOfUse
4615087,ChangeEntireWR
4615087,ChangePlaceOfUse
4615087,ChangeSource
4156962,ChangeSource
2085205,AddSource
2085205,ChangeEntireWR
2085205,ChangeSource
2087384,ChangePartOfWR
2087384,AddPurpose
2087384,AddSource
2087384,ChangePlaceOfUse
4195033,ChangePlaceOfUse
4519203,AddPurpose
4519203,ChangeOther
4519203,AddSource
2075375,AddSource
2075375,ChangeSource
2075374,AddSource
2075374,ChangePlaceOfUse
2075374,ChangeSource
2075372,AddSource
2075372,ChangeSource
2087084,ChangeSource
2087086,ChangeSource
2087541,AddSource
2087541,ChangeOther
6800190,ChangeSource
6800190,ChangeEntireWR
6775817,ChangePlaceOfUse
6775817,ChangePurpose
6775817,AddSource
6775817,ChangeEntireWR
4341779,AddSource
4193675,AddSource
4156927,ChangePlaceOfUse
4255102,AddSource
2032872,ChangeSource
2032872,ChangeEntireWR
2085027,ChangePurpose
2085027,ChangeSource
2085027,ChangePlaceOfUse
6800492,AddSource
6800492,ChangePlaceOfUse
6800492,ChangePurpose
6800492,ChangeEntireWR
4924499,ChangeEntireWR
4924499,AddSource
4924499,ChangePlaceOfUse
4924499,ChangeSource
2085028,ChangeSource
4152323,ChangePlaceOfUse
4152323,AddSource
2075350,ChangeSource
4156251,ChangePlaceOfUse
4156251,ChangePartOfWR
4156251,ChangeOther
2075483,ChangeSource
2075483,ChangePlaceOfUse
2084852,ChangePlaceOfUse
2084852,ChangeSource
5525124,ChangePurpose
5525124,ChangeSource
5525124,ChangePartOfWR
5525124,ChangePlaceOfUse
4462731,ChangeEntireWR
4462731,ChangeOther
2032577,ChangePlaceOfUse
2032577,AddSource
2032577,ChangeEntireWR
2084646,AddSource
2032619,AddSource
2084778,AddSource
2032617,AddSource
2084779,AddSource
4199909,AddSource
2032615,AddSource
2084780,AddSource
6202524,AddSource
4654041,AddSource
4654041,ChangeSource
4654041,ChangePlaceOfUse
4654041,ChangePurpose
4654041,ChangeEntireWR
4586323,ChangePlaceOfUse
4586323,ChangePurpose
4586323,AddSource
2087542,AddSource
2087542,ChangeEntireWR
2087542,ChangeOther
6801430,AddSource
6801430,ChangeEntireWR
6801430,ChangePlaceOfUse
2087890,ChangeEntireWR
2087890,ChangePlaceOfUse
2087890,AddSource
2084516,AddSource
2084516,ChangeSource
2087066,ChangeSource
2087066,ChangePlaceOfUse
4190937,ChangeSource
4190937,ChangePlaceOfUse
4190962,ChangeSource
4190962,ChangePlaceOfUse
4190882,ChangeSource
4190882,ChangePlaceOfUse
5319839,ChangeSource
5319865,ChangeSource
2075171,AddSource
4150662,ChangeSource
4150697,AddSource
4242575,ChangePlaceOfUse
4242575,ChangeSource
4242575,ChangeOther
2086727,ChangeSource
2086727,ChangePlaceOfUse
2086727,ChangeEntireWR
4221132,ChangeSource
4221132,ChangePlaceOfUse
4221132,AddSource
4202774,ChangeEntireWR
4202774,AddSource
4202774,ChangePlaceOfUse
2084680,ChangeEntireWR
2084680,ChangePlaceOfUse
4422641,ChangePlaceOfUse
4422641,AddSource
4422641,ChangeSource
4549255,ChangeSource
4549255,ChangePlaceOfUse
4549255,ChangeEntireWR
6045139,ChangePartOfWR
6045139,ChangePlaceOfUse
6045139,ChangePurpose
6045139,WRAOther
2086874,ChangeOther
2086874,ChangePlaceOfUse
2086874,ChangePurpose
6801672,ChangeEntireWR
6801672,AddSource
4158115,ChangeSource
4158115,AddSource
4158115,ChangePlaceOfUse
4187892,ChangePlaceOfUse
4187905,ChangeSource
4187905,ChangePlaceOfUse
2032406,ChangePlaceOfUse
2032406,ChangeSource
2032406,AddSource
4346431,AddSource
4346431,ChangePlaceOfUse
4346431,ChangeOther
2084803,ChangeSource
2084803,ChangePlaceOfUse
2086878,ChangePartOfWR
2086878,ChangeSource
2086878,ChangePlaceOfUse
2084832,ChangePurpose
2084832,ChangePlaceOfUse
2086872,ChangePlaceOfUse
2086872,ChangeSource
2084899,ChangeOther
2084899,ChangePlaceOfUse
2084900,ChangeSource
2085105,ChangeSource
4201201,ChangeSource
4695161,ChangePlaceOfUse
4695161,AddSource
2085268,ChangeEntireWR
2085268,ChangePlaceOfUse
2085280,ChangeSource
2085280,AddSource
2032402,ChangeSource
2032402,AddSource
5039534,AddSource
5039534,ChangeEntireWR
5604084,AddSource
5604084,ChangeSource
6775470,AddSource
6775470,ChangePlaceOfUse
6775470,ChangePurpose
6775470,ChangeEntireWR
6775470,ChangeSource
2087741,ChangePlaceOfUse
2087741,ChangeOther
2032417,ChangeSource
2032417,AddSource
6680174,AddSource
6680174,ChangeEntireWR
4194300,AddSource
4194300,ChangePlaceOfUse
6801313,ChangeEntireWR
6801313,AddSource
4159737,ChangeSource
4159737,ChangePlaceOfUse
5357178,AddSource
2086770,AddSource
2086770,ChangePlaceOfUse
4292386,AddSource
2086748,ChangeEntireWR
2086748,ChangeSource
2086748,ChangeOther
2086762,ChangeSource
2086768,ChangePlaceOfUse
2086769,AddSource
2086769,ChangePlaceOfUse
2086856,ChangeEntireWR
2086856,AddSource
2086856,ChangeSource
2086876,ChangePlaceOfUse
2086876,ChangePartOfWR
2086876,AddSource
2086877,ChangeEntireWR
2086877,AddSource
2086877,ChangePlaceOfUse
2086882,ChangeSource
2086890,ChangeSource
4192354,ChangeSource
2086892,ChangeSource
2086894,ChangeSource
2086917,AddSource
2086917,ChangePartOfWR
4161182,ChangePlaceOfUse
4161182,ChangeEntireWR
2086957,ChangeSource
2086958,AddSource
2086959,ChangeSource
2086960,ChangeSource
6800830,ChangeSource
6800830,ChangeEntireWR
6800830,ChangeOther
2086860,ChangePurpose
2086860,ChangeSource
2086860,ChangePlaceOfUse
2086860,WRAOther
4146148,ChangeEntireWR
4146148,AddSource
5600097,ChangeSource
5600097,WRAOther
2084807,ChangeSource
5566485,ChangeEntireWR
5566485,ChangeSource
5566485,WRAOther
2084874,AddSource
2084874,ChangeEntireWR
6364560,ChangePartOfWR
6364560,ChangePurpose
6364560,ChangePlaceOfUse
6364560,AddIrrigatedArea
6798879,AddSource
6798879,ChangeEntireWR
6798877,ChangeEntireWR
6798877,AddSource
6798877,WRAOther
6798878,AddSource
6798878,ChangeEntireWR
2087742,ChangeSource
2087113,ChangePurpose
2087120,ChangePlaceOfUse
2087120,ChangeSource
2087120,ChangePurpose
2087128,ChangePlaceOfUse
2087128,ChangePurpose
2087128,ChangePartOfWR
2087128,ChangeOther
4443370,ChangePlaceOfUse
4443370,AddSource
4303207,ChangeEntireWR
4303207,AddSource
2087159,ChangeSource
2087160,ChangeSource
4673097,WRAOther
4673097,ChangeSource
4664991,ChangePlaceOfUse
4664991,AddSource
4664991,ChangePurpose
2084857,AddSource
2084857,ChangeEntireWR
4159045,AddSource
5480727,AddSource
5480727,ChangePurpose
5480727,ChangePlaceOfUse
2087225,ChangeSource
4500273,ChangePlaceOfUse
4500273,AddPurpose
4500273,AddSource
4500273,ChangeOther
5120197,ChangeEntireWR
5120197,ChangeOther
2087191,ChangeSource
6801742,ChangeEntireWR
6801742,ChangePlaceOfUse
4486254,AddSource
4486254,ChangeEntireWR
4486254,ChangePlaceOfUse
4486254,AddPurpose
4643178,ChangeOther
4643353,ChangeOther
4643052,ChangeOther
2087367,ChangePurpose
2087367,ChangeEntireWR
2087367,ChangePlaceOfUse
2087368,ChangeSource
2087368,ChangeEntireWR
2087368,ChangePlaceOfUse
2087368,ChangePurpose
2087369,ChangeEntireWR
2087369,ChangeSource
2087369,ChangePurpose
2087369,ChangePlaceOfUse
2087370,WRAOther
2087370,ChangePurpose
2087370,ChangeSource
2087370,ChangePlaceOfUse
2087370,ChangePartOfWR
2087371,ChangePlaceOfUse
2087371,WRAOther
2087371,ChangePurpose
2087372,ChangePartOfWR
2087372,ChangePurpose
2087372,ChangeSource
2087372,ChangePlaceOfUse
2087372,WRAOther
2087373,ChangeSource
2087373,ChangePlaceOfUse
2087373,WRAOther
2087373,ChangePurpose
2087374,ChangeSource
2087374,ChangePurpose
2087374,ChangePlaceOfUse
2087374,WRAOther
2087375,ChangePlaceOfUse
2087375,ChangeSource
2087375,WRAOther
2087375,ChangePurpose
2087376,ChangePlaceOfUse
2087376,ChangePurpose
2087376,ChangeSource
2087376,WRAOther
2087377,ChangePlaceOfUse
2087377,ChangePurpose
2087377,ChangeSource
2087377,WRAOther
2087378,ChangePlaceOfUse
2087378,ChangePurpose
2087378,ChangeSource
2087378,WRAOther
2087379,ChangePlaceOfUse
2087379,ChangePurpose
2087379,ChangeSource
2087379,WRAOther
2087380,ChangePlaceOfUse
2087380,ChangePurpose
2087380,ChangeSource
2087380,WRAOther
2087623,ChangeSource
2087675,ChangePlaceOfUse
2087675,ChangeSource
2087675,ChangePurpose
2087675,WRAOther
2087676,ChangeSource
2087676,WRAOther
2087676,ChangePlaceOfUse
2087676,ChangePurpose
2087677,ChangeSource
2087677,WRAOther
2087677,ChangePlaceOfUse
2087677,ChangePurpose
2087678,ChangeSource
2087678,WRAOther
2087678,ChangePlaceOfUse
2087678,ChangePurpose
2087679,ChangeSource
2087679,ChangePartOfWR
2087679,ChangePlaceOfUse
2087679,ChangePurpose
2087680,ChangeSource
2087680,WRAOther
2087680,ChangePlaceOfUse
2087680,ChangePurpose
2087681,ChangeSource
2087681,WRAOther
2087681,ChangePlaceOfUse
2087681,ChangePurpose
2087682,ChangeSource
2087682,WRAOther
2087682,ChangePlaceOfUse
2087682,ChangePurpose
2087683,ChangeSource
2087683,WRAOther
2087683,ChangePlaceOfUse
2087683,ChangePurpose
2087684,ChangePurpose
2087684,ChangePlaceOfUse
2087685,ChangePurpose
2087685,ChangePlaceOfUse
2087685,ChangeSource
2087686,ChangePurpose
2087686,ChangePlaceOfUse
2087686,ChangeSource
2087692,ChangePurpose
2087692,ChangePlaceOfUse
2087692,ChangeSource
2087692,WRAOther
2087693,ChangePurpose
2087693,ChangePlaceOfUse
2087693,ChangeSource
2087693,WRAOther
4552603,ChangeSource
4552603,ChangePlaceOfUse
4883534,ChangeSource
6799500,AddPurpose
6799500,AddSource
6799500,ChangeOther
6799500,ChangePlaceOfUse
6722061,ChangeSource
6722061,ChangeEntireWR
6722141,ChangeSource
6722141,ChangeEntireWR
6798902,ChangeEntireWR
6798902,Consolidate
6798902,AddSource
6798903,ChangeEntireWR
6798903,Consolidate
6798903,AddSource
4449792,AddSource
4449792,ChangePlaceOfUse
4202493,ChangeSource
4202493,ChangePlaceOfUse
5967166,AddSource
5967166,ChangePlaceOfUse
5967166,ChangeEntireWR
4152370,AddSource
4152370,ChangePlaceOfUse
4229657,ChangePlaceOfUse
4320921,ChangeEntireWR
4320921,ChangeSource
4320921,ChangePlaceOfUse
2129533,AddSource
2129538,AddSource
2129538,ChangePlaceOfUse
4506448,ChangeEntireWR
4506448,ChangePlaceOfUse
4506448,Consolidate
4544750,ChangeEntireWR
4544750,AddIrrigatedArea
4544750,ChangePlaceOfUse
6802085,ChangePlaceOfUse
6800678,AddSource
6800678,ChangeEntireWR
2143459,ChangeSource
2143459,ChangeOther
6798901,AddSource
6798901,ChangeEntireWR
6798901,Consolidate
6798900,ChangeEntireWR
6798900,Consolidate
6798900,AddSource
5923298,Consolidate
5847001,ChangeSource
5847001,ChangePlaceOfUse
5603648,AddSource
5603592,AddSource
6276079,ChangeOther
5923262,Consolidate
5844984,Consolidate
5844984,AddSource
6463227,AddSource
5646570,AddSource
5646547,AddSource
5646689,AddSource
6798899,AddSource
6798899,ChangeEntireWR
6798899,Consolidate
6361228,ChangePlaceOfUse
6280198,ChangeEntireWR
6280198,ChangeSource
6798897,ChangeEntireWR
6798897,AddSource
6798897,Consolidate
6800489,AddSource
6800489,ChangeEntireWR
6800489,ChangeSource
6324032,ChangePurpose
6324032,ChangePartOfWR
6324032,WRAOther
2089782,ChangeOther
2089783,ChangeOther
2089808,AddSource
2089808,ChangeEntireWR
2089808,ChangePlaceOfUse
5162708,ChangeEntireWR
5162708,AddSource
6800228,AddSource
6800228,ChangeSource
6800228,ChangeEntireWR
6800227,AddSource
6800227,ChangeEntireWR
6800227,ChangeSource
6276026,ChangeOther
6276066,ChangeOther
6276092,ChangeOther
5923280,Consolidate
4709427,ChangePurpose
4709427,AddSource
4709427,ChangeOther
4709427,ChangePlaceOfUse
4709439,ChangePurpose
4709439,ChangePlaceOfUse
4709439,AddSource
4709439,ChangeOther
5039255,AddSource
5039255,ChangePartOfWR
5039255,ChangePlaceOfUse
5039255,ChangeSource
4257909,ChangeSource
4276116,ChangeEntireWR
4276116,ChangeSource
4510310,ChangeSource
4510310,ChangePlaceOfUse
4216871,AddSource
4216871,ChangePlaceOfUse
6628159,ChangePlaceOfUse
6628159,AddIrrigatedArea
6628159,AddSource
2088868,ChangePlaceOfUse
2143501,ChangeOther
2143501,ChangeSource
2143241,ChangePlaceOfUse
2143283,ChangeOther
4226175,ChangeSource
4226179,ChangeSource
4175336,ChangeEntireWR
4175336,AddSource
4175336,ChangePurpose
4175336,ChangeSource
4175336,ChangePlaceOfUse
4175336,AddPurpose
2129409,AddSource
2129728,ChangeSource
2129728,AddSource
4271148,AddSource
5564119,ChangeEntireWR
5564119,ChangeSource
5564119,ChangePlaceOfUse
4219589,ChangeSource
4219589,ChangePlaceOfUse
4224453,AddSource
4224459,ChangeSource
2129548,AddSource
4223671,AddSource
4223671,ChangeSource
2089006,ChangePlaceOfUse
2089006,ChangeOther
2089006,ChangeSource
2089006,AddSource
4214841,ChangePlaceOfUse
4214841,ChangeSource
4214841,ChangeEntireWR
2129341,ChangePlaceOfUse
2129341,AddSource
2129341,ChangePurpose
2129341,ChangeEntireWR
2143311,AddSource
2143311,ChangePlaceOfUse
2143311,ChangePurpose
2143313,ChangePlaceOfUse
2143313,ChangePurpose
2143313,AddSource
2129648,ChangeSource
2129648,ChangePlaceOfUse
2129648,AddSource
4191840,AddSource
4191840,ChangePurpose
4214642,Consolidate
4214642,AddSource
4214613,Consolidate
4214613,AddSource
4214613,ChangeEntireWR
4218790,AddSource
4224395,AddSource
4224395,ChangePlaceOfUse
2089070,ChangeSource
2089070,AddSource
2145672,AddIrrigatedArea
4676621,ChangeSource
4676621,ChangeEntireWR
4509082,AddSource
4509082,Consolidate
4509064,Consolidate
4509064,AddSource
4509073,Consolidate
4509073,AddSource
4148459,ChangeEntireWR
4148459,ChangePlaceOfUse
4148459,ChangeSource
4148464,ChangePlaceOfUse
4148464,ChangeSource
4252159,ChangePlaceOfUse
4252159,ChangeSource
2145946,AddSource
2145946,ChangeEntireWR
2145946,ChangePlaceOfUse
2145945,ChangeEntireWR
2145945,ChangePlaceOfUse
2145945,AddSource
4220793,ChangeSource
5683809,AddSource
5683809,ChangeEntireWR
2145893,AddSource
2145894,AddSource
2146122,AddSource
4586434,AddSource
4225805,AddSource
2143584,ChangeSource
2143584,ChangePlaceOfUse
2143584,ChangePurpose
4219336,ChangePurpose
6800520,ChangeSource
6800520,ChangePlaceOfUse
6800520,ChangePurpose
6800520,ChangeEntireWR
6800520,ChangeOther
6800520,AddSource
6800520,WRAOther
6802585,ChangePlaceOfUse
6802585,AddSource
6802585,ChangeEntireWR
4223736,ChangeSource
4204807,ChangeSource
4204807,ChangePlaceOfUse
4252979,ChangeSource
4252979,AddSource
4252979,ChangePlaceOfUse
4883746,ChangePlaceOfUse
4883746,AddSource
4883746,ChangePurpose
4224447,ChangePlaceOfUse
4224447,ChangeSource
2129585,ChangePurpose
2088948,AddSource
2088948,ChangePurpose
2088949,AddSource
6800786,ChangePlaceOfUse
6800786,AddPurpose
6800786,ChangeOther
6800786,ChangePurpose
6800786,AddSource
6800790,ChangeEntireWR
6800790,AddSource
6800790,AddPurpose
6800790,ChangePurpose
6800790,ChangePlaceOfUse
6800768,ChangePurpose
6800768,AddSource
6800768,ChangePlaceOfUse
6800768,AddPurpose
6800768,ChangeEntireWR
6800768,ChangeOther
4223636,ChangeSource
4252955,ChangeSource
4216839,ChangeSource
6798845,ChangeEntireWR
6798845,AddSource
2145534,ChangePlaceOfUse
2145537,ChangePlaceOfUse
4330429,ChangeEntireWR
4330429,AddSource
4330519,AddSource
4330373,AddSource
4330373,ChangeEntireWR
4330470,AddSource
4330449,ChangeEntireWR
4330449,AddSource
2129483,ChangeOther
4199867,ChangeSource
4199867,ChangePlaceOfUse
4514518,AddSource
2129562,ChangeOther
2129562,ChangePlaceOfUse
2129562,AddSource
2129562,ChangePurpose
2129582,ChangePlaceOfUse
2129582,ChangeSource
2129582,ChangeOther
4200672,ChangeSource
4200672,ChangePlaceOfUse
4464270,ChangePlaceOfUse
4464270,ChangeSource
2129633,ChangePlaceOfUse
2129707,ChangePlaceOfUse
2129737,AddSource
4698420,ChangeSource
4731632,ChangeSource
4731632,ChangePurpose
4731632,AddSource
4731610,AddSource
4731610,ChangeEntireWR
4731610,ChangeSource
4731610,ChangePurpose
2129760,ChangeOther
2145445,ChangeOther
2145445,AddSource
2145445,ChangePlaceOfUse
2145445,ChangeSource
2145446,ChangePlaceOfUse
2145446,ChangeOther
4508398,ChangePlaceOfUse
2129735,ChangeOther
2129735,ChangePlaceOfUse
2129735,ChangeEntireWR
4253071,ChangePlaceOfUse
4253071,ChangeSource
4442958,ChangePlaceOfUse
4442958,ChangeOther
6798800,ChangePlaceOfUse
6798800,ChangeEntireWR
6798800,ChangeSource
6802914,ChangePlaceOfUse
6802914,ChangePartOfWR
6802914,ChangeSource
4226983,ChangeSource
4226972,ChangeSource
4226972,ChangePlaceOfUse
4226977,ChangeSource
6751439,ChangePlaceOfUse
6751439,ChangePartOfWR
4227105,ChangeSource
4227105,ChangePlaceOfUse
6800933,Consolidate
6800933,ChangePlaceOfUse
6800933,ChangeEntireWR
4470619,ChangeEntireWR
