ParentWaRecId	ChildWaRecId	IsMitigationFlag
4638660	5645058	
4638660	5645077	
4638660	5645092	
4638660	5645115	
4638693	4660308	
4638705	5003088	
4638705	6799431	False
4638842	4679141	
4638842	4685316	True
4638842	6007349	True
4638842	6282755	True
4638842	6800848	True
4638842	6800887	True
4639017	6009050	
4639140	6801774	False
4639220	5682806	
4640294	6166290	
4641417	5601035	
4641543	4637445	True
4641543	4637455	True
4641543	4637471	True
4641543	4637519	True
4641543	4679359	True
4641543	4687413	True
4641543	4710323	True
4641543	4710332	True
4641543	4710342	True
4641543	4710351	True
4641543	4886431	True
4641543	4886561	True
4641543	5482653	True
4641543	6323369	True
4641543	6799990	False
4641582	4637379	True
4641582	4637455	True
4641582	4637519	True
4641582	4673999	True
4641582	4679325	True
4641582	4679342	True
4641582	4679369	True
4641582	4679383	True
4641582	4679393	True
4641582	4743996	False
4641582	4886431	True
4641582	5843017	True
4641582	6220682	True
4641582	6323369	True
4641582	6323382	True
4641582	6799685	True
4641582	6800682	True
4641582	6800683	True
4641582	6802611	True
4641782	5479838	
4642172	6679373	
4642186	5645505	
4642186	5645521	
4643846	2086205	True
4643846	4637455	True
4643846	4637519	True
4643846	4637544	True
4643846	4766414	False
4643846	4886431	True
4643846	4886613	True
4643846	6323369	True
4643846	6799672	True
4643846	6800005	True
4643846	6800317	True
4643846	6802611	True
4643846	6802612	True
4643846	6802613	True
4644029	5079884	
4644139	4758148	False
4644139	6569620	
4644597	4653470	
4644814	6219816	
4644821	6258980	
4644878	4679680	
4645314	4536789	True
4645314	4728453	True
4645314	4735113	True
4645314	4735202	True
4645314	4758741	False
4645314	4845159	True
4645314	4845868	True
4645314	4961116	True
4645314	4961976	True
4645314	5319659	True
4645314	5319715	True
4645314	5355400	True
4645314	5355510	True
4645314	5355530	True
4645314	5441822	True
4645314	5602370	True
4645314	5723133	True
4645314	5727740	True
4645314	5842450	True
4645314	5842467	True
4645314	5964442	True
4645314	6048069	True
4645314	6265218	True
4645314	6277354	True
4645314	6277394	True
4645314	6285683	True
4645314	6319687	True
4645314	6324276	True
4645314	6457611	True
4645314	6619807	True
4645314	6677080	True
4645314	6694030	True
4645314	6706629	True
4645314	6706702	True
4645314	6713765	True
4645314	6716768	True
4645314	6716791	True
4645314	6723476	True
4645314	6727444	True
4645314	6734643	True
4645314	6744526	True
4645314	6771596	True
4645314	6798837	True
4645314	6798887	True
4645314	6799147	True
4645314	6799482	True
4645314	6799526	True
4645314	6799540	True
4645314	6799582	True
4645314	6799583	True
4645314	6799615	True
4645314	6799839	True
4645314	6799889	True
4645314	6800030	True
4645314	6800475	True
4645314	6800780	True
4645314	6801450	True
4645314	6802311	True
4645314	6802321	True
4645379	4758755	False
4645379	5441874	True
4645388	4758769	False
4645388	5441918	True
4645749	6800164	
4646511	6800627	False
4649925	4657287	
4649982	4738062	
4650083	4650347	
4650083	4674473	
4650900	6800547	False
4651368	4758323	False
4651388	6801166	False
4651794	5001124	
4651845	4679086	
4651862	4679102	
4651862	4766031	False
4651862	6509333	True
4651862	6789207	True
4651862	6798916	True
4651862	6798917	True
4651862	6799149	True
4651862	6799392	True
4651862	6799488	True
4651862	6799748	True
4651862	6799821	True
4652015	5358516	
4652033	5358533	
4652176	4679927	
4652329	6802165	False
4652446	4146039	True
4652446	4728474	True
4652446	4743246	True
4652446	4744541	True
4652446	4744707	True
4652446	4744770	True
4652446	4744824	True
4652446	4749182	True
4652446	4749197	True
4652446	4749208	True
4652446	4757375	True
4652446	4760487	True
4652446	5767800	
4652446	5767805	
4652457	2082364	True
4652457	2085602	True
4652457	2283682	True
4652457	2283703	True
4652457	4184629	True
4652457	4747002	True
4652457	4755852	True
4652457	4756020	True
4652457	4760868	True
4652457	4761602	True
4652457	5767959	
4652457	5767966	
4652457	5966941	True
4652457	6007472	True
4652457	6008494	True
4652457	6047716	True
4652457	6086704	True
4652457	6125989	True
4652457	6164403	True
4652457	6168028	True
4652457	6258319	True
4652457	6258444	True
4652457	6258497	True
4652457	6268926	True
4652457	6676711	True
4652457	6800470	True
4652457	6800493	True
4652457	6801583	True
4652466	5767888	
4652466	5767896	
4652879	4686520	
4652940	4652820	
4652940	4652848	True
4652940	4763942	False
4652940	6503212	True
4652940	6512668	True
4653214	6800158	
4653214	6800159	
4653229	6800390	False
4653229	6800391	False
4653258	6800156	
4653258	6800157	
4653272	6800131	
4653272	6800132	
4653285	6799781	False
4653285	6799782	False
4653298	6799783	False
4653298	6799784	False
4653320	6799894	
4653320	6799895	
4653334	6799896	
4653334	6799897	
4653364	6800249	
4653364	6800250	
4653364	6800251	
4653380	6799819	
4653380	6799820	
4653393	6799776	False
4653393	6799777	False
4653406	6799987	
4653406	6799988	
4653419	6800207	
4653419	6800208	
4653432	6800205	
4653432	6800206	
4653446	6800283	
4653446	6800284	
4654206	4709986	
4654206	4736729	
4654206	4736748	
4654263	6800149	
4654274	6800148	
4654285	6800150	
4654498	5843130	
4654498	6500741	
4654498	6500899	
4654498	6800905	False
4654498	6802021	False
4654498	6802047	False
4654498	6802859	False
4654533	4660048	
4654533	4672985	
4654533	4714185	
4654700	4681582	
4654733	4681608	
4654759	6500968	
4654759	6553789	
4654759	6800896	False
4655022	4656239	
4655030	4655069	
4655030	4655093	
4655052	4656232	
4655093	4660018	
4655116	6800701	False
4655128	4697756	
4655694	4558057	
4655706	6798880	
4655990	6800890	False
4656141	5078456	
4656141	5644066	
4656141	6167591	
4656141	6799507	False
4656149	4656157	
4656149	6364613	
4656298	4709589	
4656505	5038922	
4656505	5038941	
4656667	6802775	False
4657392	5358562	
4657392	5358580	
4657392	5358597	
4657392	5358627	
4657392	5358644	
4657392	5358660	
4657649	4810556	
4657649	4810570	
4658158	2089295	
4658494	5844462	
4658705	6413778	
4659381	4679671	
4659408	4961072	
4659408	5965110	
4659408	6046216	
4659408	6414667	
4659408	6798925	
4659408	6800136	
4659408	6800162	
4659408	6802009	False
4659408	6802022	False
4659408	6802045	False
4659408	6802858	False
4660140	4886424	
4660140	5727815	
4660140	6579454	
4660153	4886450	
4660153	5727808	
4660153	6579441	
4660308	6799239	
4660555	4759242	False
4660572	4759096	False
4660602	6799438	
4663897	4691604	True
4663973	5079981	
4663973	5321091	
4663973	5321108	
4663973	5321125	
4663973	5321142	
4663973	5321159	
4664017	4885795	
4664031	4885832	
4664165	5281967	
4664189	5281989	
4664208	5280590	
4664236	5281950	
4664266	6262218	
4664387	4677405	
4664395	4677330	
4664538	4664568	
4664568	4664602	
4666062	6047450	
4666212	6799418	
4666645	6800006	
4666668	6800010	
4666668	6800014	
4666693	6800007	
4666735	6800009	
4666735	6800024	
4666772	4666798	
4666772	4677187	
4666929	4689188	
4666929	4711118	
4667316	6166096	
4667602	6802480	False
4667602	6802481	False
4667766	5199586	
4668163	4668181	
4668163	4668189	
4668189	4668202	
4669054	5038207	
4669286	5966893	
4669295	6005855	
4669809	6799757	
4669809	6799758	
4669835	6800314	
4669835	6800315	
4669853	6799779	
4669853	6799780	
4669872	6800154	
4669872	6800155	
4669890	6800203	
4669890	6800204	
4669904	6799813	
4669904	6799814	
4669918	6799721	
4669918	6799722	
4669955	6799642	
4669955	6799643	False
4669966	6799719	
4669966	6799720	
4669982	6799650	False
4669982	6799651	False
4670050	4732069	
4670050	6009279	
4670050	6202408	
4670050	6362389	
4670050	6502498	
4670050	6627043	
4670050	6799228	
4670050	6799254	
4670050	6800170	
4670050	6800252	
4670139	6799695	
4670160	6799687	
4670201	6799697	
4670220	6799693	
4670240	6799690	
4670265	6799688	
4670290	6799696	
4670331	6799686	
4670355	6799689	
4671126	4671137	
4671126	6799984	
4672506	6800619	False
4672941	6801645	False
4672971	4698300	
4672985	6802936	False
4673019	4700236	
4673019	5002151	
4673019	6574341	
4673019	6676437	
4673057	5644838	
4673895	5281228	
4673895	6801991	False
4673999	4886431	False
4673999	4886561	False
4673999	4886613	False
4674083	6046169	
4674108	4686505	
4674286	5525183	
4675966	6127047	
4676102	4258429	
4676146	6803015	False
4676411	5525145	
4676431	5525214	
4676491	4743349	False
4676535	4743340	False
4676621	6799890	False
4676701	5766419	
4676713	6475802	False
4677272	4723358	
4677272	4723377	
4677272	4723388	
4677346	4685647	
4677363	4685664	
4677645	5161058	
4678164	4678211	True
4678164	4758496	False
4678375	4672971	
4679086	4677762	True
4679086	4677875	True
4679086	4678226	True
4679086	4678431	True
4679086	4678469	True
4679086	4678502	True
4679086	4678511	True
4679086	4678536	True
4679086	4678547	True
4679086	4678558	True
4679086	4678568	True
4679086	4679298	True
4679086	4679725	True
4679086	4679736	True
4679086	4680544	True
4679086	4680563	True
4679086	4680682	True
4679086	4680693	True
4679086	4680700	True
4679086	4680707	True
4679086	4680714	True
4679086	4680927	True
4679086	4681002	True
4679086	4681010	True
4679086	4681019	True
4679086	4681029	True
4679086	4681042	True
4679086	4681060	True
4679086	4681070	True
4679086	4681118	True
4679086	4681135	True
4679086	4681144	True
4679086	4681844	True
4679086	4681869	True
4679086	4681882	True
4679086	4681897	True
4679086	4682247	True
4679086	4682262	True
4679086	4682275	True
4679086	4682292	True
4679086	4682305	True
4679086	4682727	True
4679086	4682809	True
4679086	4682821	True
4679086	4682847	True
4679086	4683425	True
4679086	4683961	True
4679086	4684476	True
4679086	4684489	True
4679086	4685263	True
4679086	4685274	True
4679086	4685608	True
4679086	4685618	True
4679086	4686773	True
4679086	4687167	True
4679086	4688268	True
4679086	4688284	True
4679086	4688293	True
4679086	4689934	True
4679086	4689945	True
4679086	4689958	True
4679086	4690084	True
4679086	4690728	True
4679086	4690740	True
4679086	4691727	True
4679086	4691771	True
4679086	4691803	True
4679086	4692110	True
4679086	4692252	True
4679086	4694735	True
4679086	4695480	True
4679086	4695487	True
4679086	4696056	True
4679086	4696077	True
4679086	4697504	True
4679086	4697939	True
4679086	4698036	True
4679086	4698059	True
4679086	4698076	True
4679086	4698218	True
4679086	4698233	True
4679086	4698248	True
4679086	4698260	True
4679086	4698272	True
4679086	4698695	True
4679086	4698723	True
4679086	4698740	True
4679086	4698756	True
4679086	4699104	True
4679086	4699657	True
4679086	4699998	True
4679086	4701030	True
4679086	4701748	True
4679086	4701798	True
4679086	4702435	True
4679086	4704334	True
4679086	4704416	True
4679086	4704459	True
4679086	4706764	True
4679086	4706849	True
4679086	4706863	True
4679086	4706999	True
4679086	4707012	True
4679086	4707021	True
4679086	4707058	True
4679086	4709678	True
4679086	4709708	True
4679086	4709730	True
4679086	4709750	True
4679086	4709766	True
4679086	4711461	True
4679086	4712889	True
4679086	4713675	True
4679086	4714420	True
4679086	4714471	True
4679086	4714492	True
4679086	4716250	True
4679086	4717339	True
4679086	4717353	True
4679086	4720056	True
4679086	4722264	True
4679086	4722286	True
4679086	4722321	True
4679086	4722911	True
4679086	4722920	True
4679086	4723734	True
4679086	4723744	True
4679086	4723948	True
4679086	4723966	True
4679086	4728271	True
4679086	4728423	True
4679086	4730202	True
4679086	4730303	True
4679086	4730312	True
4679086	4730325	True
4679086	4730336	True
4679086	4730349	True
4679086	4731044	True
4679086	4731060	True
4679086	4731093	True
4679086	4731128	True
4679086	4731190	True
4679086	4731216	True
4679086	4731263	True
4679086	4731334	True
4679086	4731345	True
4679086	4731552	True
4679086	4733841	True
4679086	4734035	True
4679086	4734675	True
4679086	4734684	True
4679086	4737406	True
4679086	4737916	True
4679086	4766675	False
4679086	4775426	True
4679086	4775435	True
4679086	4809887	True
4679086	4809896	True
4679086	4845286	True
4679086	4845708	True
4679086	4845879	True
4679086	4883372	True
4679086	4883414	True
4679086	4886244	True
4679086	4921812	True
4679086	4923398	True
4679086	4924555	True
4679086	4924633	True
4679086	4925706	True
4679086	4962096	True
4679086	4963015	True
4679086	4963352	True
4679086	5001961	True
4679086	5038159	True
4679086	5038224	True
4679086	5120756	True
4679086	5162254	True
4679086	5162260	True
4679086	5162289	True
4679086	5162311	True
4679086	5198701	True
4679086	5201361	True
4679086	5201399	True
4679086	5201419	True
4679086	5201454	True
4679086	5238936	True
4679086	5319766	True
4679086	5355545	True
4679086	5355562	True
4679086	5357657	True
4679086	5358242	True
4679086	5358257	True
4679086	5403673	True
4679086	5441334	True
4679086	5602442	True
4679086	5646119	True
4679086	5684461	True
4679086	5723673	True
4679086	5723684	True
4679086	5723712	True
4679086	5723847	True
4679086	5724598	True
4679086	5725556	True
4679086	5727071	True
4679086	5728408	True
4679086	5728634	True
4679086	5766521	True
4679086	5770292	True
4679086	5770443	True
4679086	5802434	True
4679086	5802810	True
4679086	5803355	True
4679086	5845569	True
4679086	5963798	True
4679086	5964693	True
4679086	5964706	True
4679086	5964915	True
4679086	6085470	True
4679086	6087128	True
4679086	6128616	True
4679086	6165780	True
4679086	6221826	True
4679086	6258265	True
4679086	6261208	True
4679086	6261227	True
4679086	6261253	True
4679086	6266299	True
4679086	6278644	True
4679086	6284415	True
4679086	6284503	True
4679086	6284535	True
4679086	6285614	True
4679086	6285662	True
4679086	6360927	True
4679086	6363827	True
4679086	6407917	True
4679086	6419852	True
4679086	6554107	True
4679086	6575682	True
4679086	6668214	True
4679086	6668300	True
4679086	6684159	True
4679086	6712729	True
4679086	6712826	True
4679086	6726283	
4679141	4685316	True
4679141	4766155	False
4679141	4961999	True
4679141	5846725	True
4679141	5886294	True
4679141	6007349	True
4679141	6007423	True
4679141	6282755	True
4679141	6457786	True
4679141	6727484	True
4679141	6741968	True
4679141	6798806	True
4679141	6798821	True
4679141	6798824	True
4679141	6798825	True
4679141	6798914	True
4679141	6798915	True
4679141	6799448	True
4679141	6799524	True
4679141	6799838	True
4679141	6800505	True
4679524	6009033	
4680115	4706473	
4680158	4706403	
4681315	5042297	
4681332	5281022	
4681350	5281053	
4681391	6799095	
4681582	5804215	
4681608	5801870	
4681816	4925302	
4681917	4921603	
4681929	4921547	
4681960	4921619	
4681970	4921635	
4681980	4921654	
4681998	4921668	
4683720	4697784	
4683759	5404482	
4683759	6491315	False
4683851	6799909	
4684506	6800774	False
4684564	6800775	False
4685200	4685286	True
4685200	4688448	True
4685200	4689576	True
4685200	4689605	True
4685200	4689626	True
4685200	4689635	True
4685200	4689739	True
4685200	4689797	True
4685200	4694766	True
4685200	4694827	True
4685200	4694904	True
4685200	4696092	True
4685200	4701774	True
4685200	4720011	True
4685200	4924692	True
4685200	4926299	True
4685200	4926503	True
4685200	4926513	True
4685200	4963234	True
4685200	5078526	True
4685200	5279425	
4685200	5279431	
4685200	5966968	True
4685200	6007327	True
4685200	6087808	True
4685200	6089807	True
4685200	6619119	True
4685890	4715273	
4686645	6802120	False
4686645	6802121	False
4686675	6802138	False
4686675	6802139	False
4686732	6802112	False
4686732	6802113	False
4686758	6802110	False
4686758	6802111	False
4686796	6802115	False
4686796	6802116	False
4686813	6802143	False
4686813	6802144	False
4686830	6802145	False
4686830	6802146	False
4686848	5965190	
4686878	5920684	
4687117	6202317	
4687911	4692593	
4687994	5355869	
4688005	5355858	
4688881	6720422	False
4688925	4722301	
4688925	4723280	
4688957	4715221	
4690429	6167154	
4690440	6220785	
4690860	4690872	
4690860	4690935	
4690935	4690956	
4690956	4690968	
4691239	5481492	
4691239	5481507	
4691291	4585544	
4691546	5644145	
4691882	6800831	False
4691882	6800832	False
4691895	6720432	
4692859	6367289	
4694438	4699833	
4695107	5080117	
4695107	5199863	
4695787	4734999	
4695787	4735015	
4695787	4735031	
4695787	4735047	
4695787	5200994	
4695927	6732970	
4695966	6799245	
4696151	4744824	False
4696477	4713719	
4696477	4713742	
4696917	4713754	
4696917	4713762	
4696959	6801537	False
4697623	4582068	
4697623	5724885	
4697623	6800319	
4697623	6801268	False
4697707	5239129	
4697707	5525025	
4698420	6577873	
4699833	4925552	
4699852	4746918	False
4700066	4746945	False
4700081	4746955	False
4700149	4700167	
4700149	4700209	
4700176	4702489	True
4700176	4741468	False
4700176	4963269	True
4700176	6220282	True
4700176	6324365	True
4700176	6799137	True
4700176	6799139	True
4700176	6799148	True
4700176	6801627	True
4700176	6801713	True
4700176	6801714	True
4700209	4700230	
4700230	4700252	
4700504	6799115	
4700525	6300891	False
4701466	6009605	
4701493	4701540	
4701540	4701560	
4701560	6045416	
4701560	6799809	
4701826	5645762	
4702089	6799037	
4702149	2086993	
4702227	2086997	
4702287	4702169	
4702287	4737419	
4702287	5565158	
4702331	2086998	
4702567	4765660	False
4702567	5843148	
4702649	5565594	
4704393	2210055	
4704393	4311245	
4704393	6800867	False
4704393	6801743	False
4704393	6801744	False
4705253	6798973	
4705253	6800110	
4705253	6801096	False
4705253	6801760	False
4705253	6802039	False
4705253	6802814	False
4705722	6801425	False
4705729	6800660	False
4706403	5644806	
4706403	5644822	
4706458	6802499	False
4707688	4707707	
4707707	4707753	
4707753	4707762	
4707762	4707784	
4707784	4542603	
4709589	2032519	True
4709589	2085927	True
4709589	2086102	True
4709589	2086131	True
4709589	2086526	True
4709589	2086559	True
4709589	2086678	True
4709589	2086755	True
4709589	2088989	True
4709589	2089173	True
4709589	2089184	True
4709589	2089307	True
4709589	2143267	True
4709589	2143548	True
4709589	2143617	True
4709589	2144117	True
4709589	2144164	True
4709589	2223187	True
4709589	2223202	True
4709589	4182572	True
4709589	4259295	True
4709589	4265378	True
4709589	4498638	True
4709589	4925427	True
4709589	4925447	True
4709589	4963042	True
4709589	5002017	True
4709589	5039072	True
4709589	5078830	True
4709589	5202584	True
4709589	5241246	True
4709589	5320882	True
4709589	5645252	True
4709589	5769824	True
4709589	5846826	True
4709589	5883059	True
4709589	6007716	True
4709589	6267237	True
4709589	6324685	True
4709589	6799247	True
4709589	6799248	True
4709927	6128920	
4710161	4847639	
4710161	6799458	
4710161	6799459	
4710161	6799460	
4710161	6799461	
4711024	4755181	False
4711024	4925019	
4711068	6129939	
4711118	5885501	
4711118	5885512	
4712040	4924810	
4712040	5241734	True
4712040	5241745	True
4712040	5241755	True
4712040	5566138	True
4712040	5643927	True
4712040	5881412	True
4712040	6085479	True
4712040	6164483	True
4712040	6799305	
4712040	6799306	
4712040	6799331	
4712089	4924738	
4712089	5279559	True
4712089	5279595	True
4712089	5279607	True
4712089	5279619	True
4712089	5356381	True
4712089	5564041	True
4712089	5605743	True
4712089	5723157	True
4712089	6008524	True
4712089	6164493	True
4712089	6165763	True
4712089	6799337	
4712089	6799338	
4712089	6799339	
4712144	5442481	
4712440	4847610	
4712440	5079870	True
4712440	5523601	True
4712440	5723181	True
4712440	5723193	True
4712440	5723280	True
4712440	5723290	True
4712440	5845585	True
4712440	6798827	True
4712440	6798828	True
4712440	6798886	True
4712440	6799146	True
4712440	6799462	
4712440	6799463	
4712440	6799464	
4712498	4751163	False
4712498	5724675	
4713134	2088685	
4713134	2088686	
4713134	2088687	
4713142	2088874	
4713142	2088875	
4713142	2088876	
4713142	2088877	
4713142	2088878	
4713142	2088879	
4713142	2089293	
4713142	4655773	
4713142	4655782	
4713142	4657484	
4713142	4657496	
4713142	4657508	
4713142	4657520	
4713142	4657532	
4713142	4657547	
4713142	4657558	
4713142	4657570	
4713142	4657583	
4713142	4657607	
4713142	4657621	
4713142	4657637	
4713142	4657649	
4713142	4657662	
4713142	4657675	
4713142	4657688	
4713142	4657702	
4713142	4657714	
4713142	4657726	
4713142	4657738	
4713142	4657751	
4713142	4657767	
4713214	4316888	
4713214	4403992	
4713214	4404003	
4713485	4634291	
4713485	4696210	
4713485	4696218	
4713485	4696228	
4713485	4696236	
4713485	4696244	
4713485	4696252	
4713485	4696260	
4713485	4696268	
4713485	4696278	
4713485	4696287	
4713485	4696296	
4713485	4696305	
4713485	4696314	
4713485	4696323	
4713485	4696332	
4713485	4696340	
4713485	4696348	
4713485	4696358	
4713485	4696367	
4713485	4696375	
4713485	4696383	
4713485	4696390	
4713485	4696398	
4713485	4696407	
4713485	4696416	
4713485	4696425	
4713485	4696434	
4713485	4696443	
4713485	4696451	
4713485	4696459	
4713485	4696468	
4713485	4696477	
4713485	4696493	
4713485	4696510	
4713485	4696529	
4713485	4696536	
4713485	4696547	
4713485	4696558	
4714067	6800736	False
4714185	4728640	
4714441	4714448	
4714448	4714457	
4715593	4751738	False
4715661	4751710	False
4715759	4751727	False
4715954	4751690	False
4716140	4751700	False
4716635	6740820	
4716686	6799069	
4716807	4748956	False
4716827	5079063	
4716827	6381394	False
4716827	6664492	
4717208	6381336	False
4717239	6381431	False
4717258	5605131	True
4717258	6270442	True
4717258	6381350	False
4717267	4748891	False
4717267	5202762	True
4717267	5202855	True
4717267	5202924	True
4717267	5202993	True
4717267	5203056	True
4717267	5203120	True
4717267	5203193	True
4717267	5203259	True
4717267	5605131	True
4717267	6270442	True
4717267	6661394	True
4717276	4748922	False
4717490	4748933	False
4717506	4748944	False
4717506	6664311	
4719470	6802676	False
4719846	4883192	
4721251	4766531	False
4721251	5163236	True
4721251	5602357	True
4721251	5728465	True
4721455	6459532	
4721455	6459547	
4721584	6801207	False
4722227	5684349	
4722301	5685119	
4722492	4759503	False
4722641	4759513	False
4723251	6799457	
4723280	5685130	
4723280	6705950	
4723377	5646531	
4723377	5685141	
4723388	5845271	
4723388	6798872	
4723861	4764786	False
4725578	6800388	False
4726775	5525647	True
4726796	5525647	True
4726815	5525647	True
4726863	5525647	True
4726863	5600609	True
4726863	6048397	True
4726863	6563069	True
4726863	6801412	True
4726910	5525647	True
4727012	5525647	True
4727047	5525647	True
4727047	6801412	True
4727747	4481847	
4727760	5282207	
4728640	5964016	
4730391	6794438	False
4731083	5042938	
4731174	5042882	
4731485	5279459	
4731500	5279475	
4731588	5965446	
4731648	5965589	
4731952	5199407	
4731952	5199418	
4733366	4730589	
4733366	4923580	
4733366	6266476	
4733366	6802591	False
4734131	4926404	
4734137	5404145	
4734137	5404158	
4735047	6801432	False
4735699	2033403	
4735699	4735716	
4736729	5078444	
4736729	5644030	
4736729	6167581	
4736729	6799506	False
4736748	6553837	
4737313	5318681	
4737712	6799453	
4741442	5769156	True
4741442	6263693	False
4741442	6323642	
4741468	4702489	True
4741468	4963269	True
4741468	6220282	True
4741468	6324365	True
4741468	6799137	True
4741468	6799139	True
4741468	6799148	True
4741468	6801627	True
4741468	6801713	True
4741468	6801714	True
4741468	6802395	True
4741468	6803048	True
4741468	6803092	True
4741622	5043633	
4741668	6266404	
4742074	4240550	False
4742086	6801205	False
4742537	4149782	False
4742573	6802966	False
4742586	4552109	False
4742795	4219218	False
4742826	6801204	False
4742840	6801198	False
4743052	4219204	False
4743368	5921815	
4743665	6219587	
4743996	4637379	True
4743996	4637519	True
4743996	4679325	True
4743996	4679342	True
4743996	4679369	True
4743996	4679383	True
4743996	4679393	True
4743996	4886431	True
4743996	5843017	True
4743996	6220682	True
4743996	6323369	True
4743996	6323382	True
4743996	6799685	True
4743996	6800682	True
4743996	6800683	True
4743996	6802611	True
4744665	4399392	False
4744665	6798932	
4745048	4614730	False
4745086	4240563	False
4745113	4614830	False
4745113	4614856	False
4745125	4614813	False
4745210	4241270	False
4745277	6279888	False
4745290	6801202	False
4745467	4732546	False
4746191	4552260	False
4746367	6324295	False
4746367	6413963	True
4746367	6799110	True
4746367	6799891	True
4746367	6799892	True
4746367	6800029	True
4746367	6800713	True
4746386	6323465	
4746386	6561997	
4746386	6800487	False
4746546	5121407	
4746561	5121449	
4746612	4721090	False
4746622	6364535	
4746693	6364413	
4746783	4883822	
4746783	6800722	False
4746816	6043948	
4746816	6799060	
4746831	6799063	
4746909	6461741	
4746927	6461305	
4747257	5645949	
4747257	6800185	
4747257	6801947	False
4747473	4485956	False
4747484	4485938	False
4747484	4486011	False
4747551	6799064	
4747564	6280389	
4747577	6280374	
4747602	6800723	False
4747696	6800720	False
4747709	4270505	False
4747822	6800883	True
4748059	5279966	
4748145	4296574	True
4748157	4296641	True
4748180	4626438	False
4748180	4639334	False
4748270	6802926	False
4748375	4296628	True
4748409	4748593	True
4748593	2084841	
4748622	6802317	False
4748634	4272955	False
4748667	5121283	
4748683	5121312	
4748709	6802316	False
4748745	5121034	
4748773	6802979	False
4748807	4314282	False
4748891	5202762	True
4748891	5202855	True
4748891	5202924	True
4748891	5202993	True
4748891	5203056	True
4748891	5203120	True
4748891	5203193	True
4748891	5203259	True
4748891	5605131	True
4748891	6270442	True
4748891	6661394	True
4749076	6414832	
4749253	4551370	False
4749265	4551338	False
4749292	4238615	False
4749332	6616782	False
4749332	6616808	False
4749346	4238601	False
4749421	4614758	False
4749470	4241222	False
4749569	4237414	False
4749608	4647996	False
4749720	4237426	False
4749804	4237234	False
4749913	4241613	False
4749937	4998274	
5002361	4749961
5079600 5079600
4749997	6572406	
4749997	6799755	
4750284	4268856	
4750347	4478907	
4750359	4479014	
4750371	4478876	
4750465	6801948	False
4750507	4293158	False
4750516	4884631	
4750516	6802599	False
4750590	4618022	False
4750623	4618139	False
4750839	4810538	
4750839	6800480	False
4750839	6800838	False
4750931	5160482	
4750959	4293218	False
4750959	4810495	
4750959	6800479	False
4750969	4293113	False
4751002	4293148	False
4751012	4297399	False
4751163	5724675	False
4751451	4925034	
4751521	4545381	False
4751564	4545389	False
4751621	2032435	
4751621	5602638	
4751642	6735017	
4751668	4472612	False
4751679	4472658	False
4751727	6802777	False
4751795	6802324	False
4751865	4238522	False
4752412	4199774	False
4752423	4238550	False
4752434	4541298	False
4752567	4924623	
4752601	6219903	
4752625	6219567	
4752636	2086857	False
4752714	4480285	False
4753005	6802323	False
4753005	6803004	False
4753115	6802298	False
4753264	6802350	False
4753277	6802351	False
4753377	4425825	False
4753569	4660852	False
4753888	4402021	False
4754021	6800337	
4754083	4330035	
4754083	4594619	
4754083	5602667	
4754104	6801365	False
4754653	4639715	False
4754755	4639708	False
4754981	6579852	
4755001	4214354	False
4755060	4214274	False
4755085	4998258	
4755118	4998241	
4755131	5242457	
4755131	6668563	True
4755131	6800220	True
4755131	6800506	True
4755131	6800609	True
4755131	6800614	True
4755131	6801452	True
4755131	6801716	True
4755131	6801792	True
4755131	6801878	True
4755131	6801887	True
4755131	6802264	True
4755131	6802460	True
4755131	6802492	True
4755131	6802494	True
4755131	6802656	True
4755141	4157302	
4755141	4520930	
4755141	5965491	
4755141	6800483	False
4755153	6800486	False
4755164	4998219	
4755181	4925019	False
4755196	5242375	
4755196	5523766	False
4755196	6665712	
4755196	6665825	
4755210	6664915	
4755223	6665103	
4755236	6665190	
4755271	6008119	False
4755283	6008088	False
4755294	6280440	
4755325	6008032	False
4755337	6043898	False
4755394	6461489	
4755562	4921994	
6800808 4755686 False
4755686	6801778	False
4755710	6085239	
4755735	6572309	
4755746	6801777	False
4755757	6800807	False
4755779	6799546	
6799756 4755830		
4756133	4486067	False
4756222	4486039	False
4756244	4486058	False
4756619	4296541	True
4756630	4296602	True
4756642	4296649	True
4756655	4296554	True
4756779	4296592	True
4756826	4296615	True
4756839	4296584	True
4756880	4652280	False
4756880	4998509	
4756880	6802343	False
4756880	6802937	False
4756889	4407395	False
4756910	4296679	True
4756922	4296700	True
4756932	4296565	True
4756979	4296670	True
4756991	4296657	True
4757275	4336916	
4757275	5682834	
4757288	4720773	False
4757333	4455242	False
4757462	6800721	False
4758148	6802630	False
4758158	4485010	False
4758346	6088004	
4758346	6803103	False
4758496	4678211	True
4758627	6009934	
4758627	6799490	
4758627	6799491	
4758627	6799960	
4758643	6801826	False
4758655	6669360	
4758707	6800731	True
4758707	6801588	True
4758707	6802346	True
4758707	6802505	True
4758707	6802545	True
4758707	6802582	True
4758707	6802583	True
4758707	6802584	True
4758707	6803091	True
4758741	4735113	True
4758741	4735202	True
4758741	4845159	True
4758741	4845868	True
4758741	4961116	True
4758741	5319659	True
4758741	5319715	True
4758741	5355400	True
4758741	5355510	True
4758741	5355530	True
4758741	5441822	True
4758741	5441874	True
4758741	5441918	True
4758741	5602370	True
4758741	5723133	True
4758741	5727740	True
4758741	5842450	True
