WRDocID,Class,Qa_filled,Qi_filled,Purpose,,,
2078340,pre-adjudication,355,1.42,DS|ST|IR,,,
2078341,pre-adjudication,575,2.3,ST|IR|DS,,,
2078342,pre-adjudication,5,0.02,ST|IR|DS,,,
2078343,pre-adjudication,200,0.8,DM|ST|IR,,,
2078344,pre-adjudication,15,0.06,DS|IR|ST,,,
2078345,pre-adjudication,200,0.8,ST|DM|IR,,,
2078346,pre-adjudication,200,0.8,IR|ST|DG,,,
2078347,pre-adjudication,285,1.14,IR|DS|ST,,,
2078348,pre-adjudication,75,0.3,IR|DS|ST,,,
2078349,pre-adjudication,220,0.88,ST|DS|IR,,,
2078350,pre-adjudication,430,1.72,DS|ST|IR,,,
2078352,pre-adjudication,125.35,0.51,IR|ST|DS,,,
2078353,pre-adjudication,100,0.4,ST|DS|IR,,,
2078354,pre-adjudication,25,0.1,DM|IR|ST,,,
2078355,pre-adjudication,360,1.44,DS|ST|IR,,,
2078356,pre-adjudication,50,0.2,DS|ST|IR,,,
2078357,pre-adjudication,50,0.2,ST|DS|IR,,,
2078358,pre-adjudication,50,0.2,ST|DS|IR,,,
2078359,pre-adjudication,68.3,0.273,DS|IR|ST,,,
2078360,pre-adjudication,360,1.04,DS|ST|IR,,,
2078361,pre-adjudication,191.25,0.765,DS|IR|ST,,,
2078362,pre-adjudication,200,0.8,ST|DS|IR,,,
2078363,pre-adjudication,11.65,0.046,IR|DS|ST,,,
2078364,pre-adjudication,510,2.04,DS|ST|IR,,,
2078365,pre-adjudication,25,0.1,IR|ST|DS,,,
2078366,pre-adjudication,150,0.6,IR|DS|ST,,,
2078367,pre-adjudication,754.75,3.01,ST|IR|DS,,,
2078368,pre-adjudication,602.5,2.4,DS|IR|ST,,,
2078369,pre-adjudication,25,0.1,ST|DS|IR,,,
2078371,pre-adjudication,93.5,0.374,ST|IR|DS,,,
2078372,pre-adjudication,60,0.24,DS|ST|IR,,,
2078373,pre-adjudication,470,1.88,DS|IR|ST,,,
2078374,pre-adjudication,200,0.8,DS|IR|ST,,,
2078375,pre-adjudication,183,0.732,IR|DS|ST,,,
2078376,pre-adjudication,650,2.6,IR|DS|ST,,,
2078377,pre-adjudication,95,0.38,DS|IR|ST,,,
2078378,pre-adjudication,420,1.68,IR|ST|DS,,,
2078379,pre-adjudication,400,1.6,ST|DS|IR,,,
2078380,pre-adjudication,100,0.4,IR|DS|ST,,,
2078381,pre-adjudication,200,0.8,DS|ST|IR,,,
2078382,pre-adjudication,100,0.4,ST|DS|IR,,,
2078383,pre-adjudication,140,0.7,ST|DS|IR,,,
2078384,pre-adjudication,150,0.6,ST|DS|IR,,,
2078385,pre-adjudication,155,0.62,DS|ST|IR,,,
2078386,pre-adjudication,200,0.8,DS|IR|ST,,,
2078387,pre-adjudication,195,0.78,DS|ST|IR,,,
2078388,pre-adjudication,395,1.58,IR|DS|ST,,,
2078389,pre-adjudication,100,0.4,IR|DS|ST,,,
2078390,pre-adjudication,60,0.24,IR|DS|ST,,,
2078391,pre-adjudication,95,0.38,IR|DS|ST,,,
2078392,pre-adjudication,75,0.3,ST|DS|IR,,,
2078393,pre-adjudication,150,0.6,ST|IR|DS,,,
2078394,pre-adjudication,55,0.22,ST|IR|DS,,,
2078396,pre-adjudication,300,1.2,IR|ST|DS,,,
2078398,pre-adjudication,10,0.04,DS|ST|IR,,,
2078399,pre-adjudication,60,0.24,DS|IR|ST,,,
2078400,pre-adjudication,225,0.9,ST|IR|DS,,,
2078401,pre-adjudication,35,0.14,ST|IR|DM,,,
2078402,pre-adjudication,81.25,0.325,IR|DS|ST,,,
2078403,pre-adjudication,175,0.7,ST|DS|IR,,,
2078404,pre-adjudication,18,0.09,IR|DS,,,
2078405,pre-adjudication,50,0.2,DS|IR|ST,,,
2078406,pre-adjudication,25,0.1,ST|DS|IR,,,
2078407,pre-adjudication,35,0.14,IR|DS|ST,,,
2078409,pre-adjudication,15,0.06,ST|IR|DS,,,
2078410,pre-adjudication,25,0.1,DS|IR|ST,,,
2078412,pre-adjudication,105,0.42,IR|ST|DS,,,
2078413,pre-adjudication,52.5,0.21,IR|DS|ST,,,
2078414,pre-adjudication,10,0.04,DS|ST|IR,,,
2078415,pre-adjudication,40,0.16,IR|DS|ST,,,
2078416,pre-adjudication,200,0.8,ST|IR|DS,,,
2078417,pre-adjudication,200,0.8,IR|ST|DS,,,
2078418,pre-adjudication,101.5,0.406,ST|IR|DS,,,
2078419,pre-adjudication,250,1,IR|DS|ST,,,
2078421,pre-adjudication,247.5,0.99,ST|IR|DG,,,
2078423,pre-adjudication,105,0.42,ST|DS|IR,,,
2078424,pre-adjudication,232,1.16,DS|ST|IR,,,
2078425,pre-adjudication,116,0.58,IR|DS|ST,,,
2078426,pre-adjudication,250,1,DS|IR|ST,,,
2078427,pre-adjudication,1.7,0.0068,ST|DS|IR,,,
2078428,pre-adjudication,7.5,0.15,IR|DS|ST,,,
2078429,pre-adjudication,22.5,0.09,IR|DS|ST,,,
2078430,pre-adjudication,115,0.46,ST|DS|IR,,,
2078431,pre-adjudication,95,0.38,IR|DS|ST,,,
2078432,pre-adjudication,88,0.352,ST|IR|DS,,,
2078433,pre-adjudication,18.75,0.75,IR|DS|ST,,,
2078434,pre-adjudication,25,0.1,ST|DS|IR,,,
2078435,pre-adjudication,40,0.16,IR|DS|ST,,,
2078436,pre-adjudication,391.75,1.57,ST|DS|IR,,,
2078437,pre-adjudication,366.8,1.47,ST|IR|DS,,,
2078438,pre-adjudication,95,0.38,DS|ST|IR,,,
2078439,pre-adjudication,310,1.24,IR|ST|DS,,,
2078440,pre-adjudication,390,1.56,IR|DS|ST,,,
2078441,pre-adjudication,250,1,IR|DS|ST,,,
2078442,pre-adjudication,200,0.45,DS|IR|ST,,,
2078443,pre-adjudication,37.5,0.15,ST|DS|IR,,,
2078444,pre-adjudication,134,0.52,ST|DS|IR,,,
2078445,pre-adjudication,120,0.48,IR|ST|DS,,,
2078446,pre-adjudication,400,1.6,DS|ST|IR,,,
2078448,pre-adjudication,195,0.78,DS|ST|IR,,,
2078450,pre-adjudication,352.5,1.41,ST|IR|DS,,,
2078451,pre-adjudication,65,0.26,DS|IR|ST,,,
2078452,pre-adjudication,165,0.66,DS|ST|IR,,,
2078456,pre-adjudication,1,0.01,DM,,,
2078457,pre-adjudication,5,0.05,DM,,,
2078466,pre-adjudication,10,0.05,IR,,,
2078469,pre-adjudication,60,0.62,DS|IR,,,
2078473,pre-adjudication,2,0.02,DM,,,
2078480,pre-adjudication,600,2.4,ST|IR|DS,,,
2078481,pre-adjudication,50,0.2,DS|ST|IR,,,
2078483,pre-adjudication,500,2,DS|IR|ST,,,
2078484,pre-adjudication,880,3.52,IR|ST|DS,,,
2078485,pre-adjudication,425,1.7,IR,,,
2078486,pre-adjudication,125,0.5,DS|ST|IR,,,
2078487,pre-adjudication,200,0.8,ST|DS|IR,,,
2078495,pre-adjudication,24,0.12,IR,,,
2078502,pre-adjudication,100,0.4,IR,,,
2078504,pre-adjudication,1.75,0.16,DM|RE,,,
2078517,pre-adjudication,412,1.39,IR,,,
2078524,pre-adjudication,NA,2.8,FS|RE,,,
2078543,pre-adjudication,33,0.17,IR|ST,,,
2078552,pre-adjudication,3,0.02,ST|DS,,,
2078555,pre-adjudication,22,0.04,DM,,,
2078559,pre-adjudication,NA,0.5,FS,,,
2078560,pre-adjudication,2,0.006,DM,,,
2078561,pre-adjudication,5,0.014,DM,,,
2078570,pre-adjudication,2,0.01,DM,,,
2078573,pre-adjudication,NA,0.62,FS|RE,,,
2078574,pre-adjudication,152,0.76,IR,,,
2078595,pre-adjudication,2,0.01,DS,,,
2078599,pre-adjudication,2,0.01,DS,,,
2078603,pre-adjudication,1,0.01,DS,,,
2078605,pre-adjudication,68,0.19,IR,,,
2078608,pre-adjudication,60,0.3,IR,,,
2078609,pre-adjudication,120,0.6,IR,,,
2078611,pre-adjudication,13,0.13,DM,,,
2078614,pre-adjudication,0.5,0.005,DM,,,
2078616,pre-adjudication,5,0.05,DM,,,
2078622,pre-adjudication,14,0.07,IR,,,
2078623,pre-adjudication,80,0.27,IR,,,
2078624,pre-adjudication,68,0.25,IR,,,
2078626,pre-adjudication,1,0.01,DM,,,
2078633,pre-adjudication,68,0.35,ST|IR,,,
2078641,pre-adjudication,30,0.12,IR,,,
2078650,pre-adjudication,1,0.01,DS,,,
2078680,pre-adjudication,4,0.02,IR,,,
2078681,pre-adjudication,60,0.31,ST|IR,,,
2078682,pre-adjudication,NA,0.04,MI|DS,,,
2078685,pre-adjudication,1,0.01,DS,,,
2078692,pre-adjudication,NA,10,DM|FS,,,
2078695,pre-adjudication,240,0.67,IR,,,
2078696,pre-adjudication,3015,6.7,MU,,,
2078703,pre-adjudication,1,0.01,DM,,,
2078720,pre-adjudication,NA,1.5,MI,,,
2078731,pre-adjudication,6,0.03,IR|DS,,,
2078734,pre-adjudication,0.7,0.007,DS,,,
2078736,pre-adjudication,132,0.66,IR,,,
2078737,pre-adjudication,2,0.02,DM,,,
2078750,pre-adjudication,1,0.01,DS,,,
2078758,pre-adjudication,80,0.4,IR|DS,,,
2078763,pre-adjudication,900,2,MU,,,
2078771,pre-adjudication,10,0.1,DM,,,
2078776,pre-adjudication,10,0.1,DM,,,
2078790,pre-adjudication,NA,3,MI,,,
2078798,pre-adjudication,800,3.55,IR,,,
2078803,pre-adjudication,5.6,0.03,DM,,,
2078809,pre-adjudication,120,0.6,IR,,,
2078810,pre-adjudication,60,0.3,IR,,,
2078811,pre-adjudication,125.6,0.71,FS|IR|DS,,,
2078817,pre-adjudication,0.5,0.005,DS,,,
2078820,pre-adjudication,0.5,0.005,DS,,,
2078828,pre-adjudication,30,0.3,PO|DS,,,
2078832,pre-adjudication,180,0.63,IR,,,
2078836,pre-adjudication,1,0.01,DS,,,
2078867,pre-adjudication,120,0.6,IR,,,
2078872,pre-adjudication,NA,1,FS,,,
2078873,pre-adjudication,NA,1.2,FS,,,
2078874,pre-adjudication,NA,1.2,FS,,,
2078875,pre-adjudication,20,0.11,IR|DS,,,
2078878,pre-adjudication,168,1,MU,,,
2078880,pre-adjudication,15,0.15,FR|DM,,,
2078883,pre-adjudication,440,1,IR,,,
2078884,pre-adjudication,960,2,IR,,,
2078894,pre-adjudication,40,0.2,IR,,,
2078896,pre-adjudication,180,0.5,IR,,,
2078906,pre-adjudication,295,1.18,ST|IR|DS,,,
2078907,pre-adjudication,25,0.1,ST|DS|IR,,,
2078908,pre-adjudication,75,0.3,IR|ST|DS,,,
2078909,pre-adjudication,50,0.2,ST|IR|DS,,,
2078910,pre-adjudication,11,0.04,DS|IR|ST,,,
2078911,pre-adjudication,33.85,0.13,ST|IR|DS,,,
2078912,pre-adjudication,59,0.23,DS|IR|ST,,,
2078913,pre-adjudication,148.3,0.59,DS|IR|ST,,,
2078914,pre-adjudication,178,0.71,DS|IR|ST,,,
2078915,pre-adjudication,25,0.1,ST|IR|DS,,,
2078916,pre-adjudication,78,0.31,ST|IR|DS,,,
2078917,pre-adjudication,4800,9.6,DS|IR|ST,,,
2078918,pre-adjudication,400,1.6,ST|IR|DS,,,
2078919,pre-adjudication,56.5,0.2,ST|DS|IR,,,
2078920,pre-adjudication,40,0.16,IR|ST|DS,,,
2078921,pre-adjudication,64,0.25,ST|IR|DS,,,
2078922,pre-adjudication,60.5,0.24,IR|DS|ST,,,
2078923,pre-adjudication,66.5,0.26,ST|IR|DS,,,
2078924,pre-adjudication,185,0.74,IR|DS|ST,,,
2078925,pre-adjudication,80,0.32,DS|IR|ST,,,
2078926,pre-adjudication,378.5,1.51,DS|ST|IR,,,
2078927,pre-adjudication,632.5,2.53,IR|ST|DS,,,
2078928,pre-adjudication,413,1.65,ST|DS|IR,,,
2078929,pre-adjudication,193,0.77,DS|ST|IR,,,
2078930,pre-adjudication,36.5,0.15,DS|ST|IR,,,
2078932,pre-adjudication,25,0.1,ST|IR|DS,,,
2078934,pre-adjudication,300,1.2,ST|IR|DS,,,
2078935,pre-adjudication,200,0.8,ST|IR|DS,,,
2078936,pre-adjudication,587,2.35,DS|ST|IR,,,
2078937,pre-adjudication,60,0.24,DS|ST|IR,,,
2078938,pre-adjudication,35,0.14,DS|ST|IR,,,
2078939,pre-adjudication,20,0.08,IR|ST|DS,,,
2078940,pre-adjudication,15,0.06,DS|ST|IR,,,
2078942,pre-adjudication,15,0.06,DS|IR|ST,,,
2078943,pre-adjudication,60,0.24,DS|ST|IR,,,
2078944,pre-adjudication,178,0.92,ST|IR|DS,,,
2078945,pre-adjudication,230.5,0.92,DS|IR|ST,,,
2078946,pre-adjudication,551.5,2.2,DS|ST|IR,,,
2078947,pre-adjudication,171,0.68,DS|ST|IR,,,
2078949,pre-adjudication,135,0.54,DS|ST|IR,,,
2078950,pre-adjudication,40,0.16,ST|DS|IR,,,
2078951,pre-adjudication,400,1.6,ST|DS|IR,,,
2078952,pre-adjudication,50.85,0.2,ST|IR|DS,,,
2078953,pre-adjudication,450,1.8,DS|ST|IR,,,
2078954,pre-adjudication,60,0.24,DS|IR|ST,,,
2078955,pre-adjudication,60,0.24,IR|ST|DS,,,
2078956,pre-adjudication,70,0.28,DS|IR|ST,,,
2078957,pre-adjudication,170,0.4,ST|IR|DS,,,
2078964,pre-adjudication,80,0.3,IR,,,
2078971,pre-adjudication,4400,20,IR,,,
2078973,pre-adjudication,1,0.01,DS,,,
2078980,pre-adjudication,1,0.01,DS,,,
2078981,pre-adjudication,0.25,0.0025,DS,,,
2078982,pre-adjudication,0.25,0.0025,DS,,,
2078986,pre-adjudication,0.5,0.005,DS,,,
2078987,pre-adjudication,20,0.2,DM,,,
2079001,pre-adjudication,NA,0.1,MI,,,
2079005,pre-adjudication,NA,2.75,FS,,,
2079009,pre-adjudication,240,1,IR,,,
2079021,pre-adjudication,1,0.01,DS,,,
2079027,pre-adjudication,4,0.04,ST|DM,,,
2079035,pre-adjudication,1,0.01,DS,,,
2079043,pre-adjudication,80,0.4,IR,,,
2079044,pre-adjudication,0.25,0.0025,DS,,,
2079047,pre-adjudication,40,0.13,IR,,,
2079048,pre-adjudication,40,0.4,ST|FS|IR|DS,,,
2079053,pre-adjudication,1,0.01,DS,,,
2079057,pre-adjudication,NA,0.04,RW,,,
2079068,pre-adjudication,NA,0.78,CI,,,
2079069,pre-adjudication,1,0.01,DS,,,
2079071,pre-adjudication,NA,0.04,RE,,,
2079078,pre-adjudication,60,0.3,IR,,,
2079108,pre-adjudication,1,0.01,DS,,,
2079120,pre-adjudication,0.3,0.003,DS,,,
2079122,pre-adjudication,NA,0.3,RW,,,
2079127,pre-adjudication,2,0.02,DM,,,
2079132,pre-adjudication,NA,2,CI,,,
2079145,pre-adjudication,52,0.26,IR,,,
2079155,pre-adjudication,1,0.01,DM,,,
2079157,pre-adjudication,5,0.01,DM|DS,,,
2079158,pre-adjudication,0.25,0.0025,DS,,,
2079163,pre-adjudication,NA,2,DS|FS,,,
2079166,pre-adjudication,50,0.2,ST|IR|DS,,,
2079167,pre-adjudication,20,0.08,IR|ST|DS,,,
2079168,pre-adjudication,20,0.08,ST|IR|DS,,,
2079169,pre-adjudication,82,0.33,ST|DS|IR,,,
2079170,pre-adjudication,25,0.1,IR|ST|DS,,,
2079171,pre-adjudication,800,3.2,DS|IR|ST,,,
2079172,pre-adjudication,190,0.76,IR|DS|ST,,,
2079173,pre-adjudication,72.5,0.29,IR|ST|DS,,,
2079174,pre-adjudication,200,0.8,ST|DS|IR,,,
2079175,pre-adjudication,88,0.35,IR|ST|DS,,,
2079176,pre-adjudication,34,0.14,ST|IR|DS,,,
2079177,pre-adjudication,55,0.22,IR|DS|ST,,,
2079178,pre-adjudication,200,0.8,ST|IR|DS,,,
2079179,pre-adjudication,456,1.82,ST|DS|IR,,,
2079180,pre-adjudication,615.5,2.46,ST|IR|DS,,,
2079181,pre-adjudication,121.25,0.485,IR|ST|DS,,,
2079182,pre-adjudication,373,0.745,DS|ST|IR,,,
2079183,pre-adjudication,85,0.17,IR|DS|ST,,,
2079184,pre-adjudication,165,0.66,ST|IR|DS,,,
2079185,pre-adjudication,40,0.16,IR|DS|ST,,,
2079186,pre-adjudication,35,0.14,DS|IR|ST,,,
2079190,pre-adjudication,NA,1.1,RW,,,
2079203,pre-adjudication,10,0.1,FS|DM,,,
2079207,pre-adjudication,1,0.01,DS,,,
2079209,pre-adjudication,704,2.56,ST|DS|IR,,,
2079210,pre-adjudication,605,2.2,DS|IR|ST,,,
2079211,pre-adjudication,137.5,0.5,ST|DS|IR,,,
2079212,pre-adjudication,247.5,0.9,DS|IR|ST,,,
2079213,pre-adjudication,66,0.24,ST|DS|IR,,,
2079214,pre-adjudication,176,0.64,IR|ST|DS,,,
2079215,pre-adjudication,44,0.16,DS|ST|IR,,,
2079216,pre-adjudication,192.5,0.7,DS|ST|IR,,,
2079217,pre-adjudication,55,0.2,ST|IR|DS,,,
2079218,pre-adjudication,275,1,ST|IR|DS,,,
2079219,pre-adjudication,467.5,1.7,DS|ST|IR,,,
2079220,pre-adjudication,385,1.4,DS|IR|ST,,,
2079221,pre-adjudication,880,3.2,ST|DS|IR,,,
2079222,pre-adjudication,209,0.76,DS|IR|ST,,,
2079223,pre-adjudication,209,0.76,DS|ST|IR,,,
2079224,pre-adjudication,209,0.76,ST|IR|DS,,,
2079225,pre-adjudication,192.5,0.7,IR|DS|ST,,,
2079226,pre-adjudication,440,1.6,IR|DS|ST,,,
2079227,pre-adjudication,632.5,2.3,ST|DS|IR,,,
2079228,pre-adjudication,1760,6.4,IR|ST|DS,,,
2079229,pre-adjudication,495,1.8,ST|DS|IR,,,
2079230,pre-adjudication,192.5,0.7,IR|DS|ST,,,
2079231,pre-adjudication,550,2,ST|IR|DS,,,
2079232,pre-adjudication,302.5,1.1,DS|IR|ST,,,
2079233,pre-adjudication,385,1.4,ST|IR|DS,,,
2079234,pre-adjudication,1100,4,DS|IR|ST,,,
2079235,pre-adjudication,440,1.6,IR|DS|ST,,,
2079236,pre-adjudication,390.5,1.42,DS|IR|ST,,,
2079237,pre-adjudication,880,3.2,IR|DS|ST,,,
2079238,pre-adjudication,440,1.6,ST|DS|IR,,,
2079239,pre-adjudication,1320,4.8,IR|DS|ST,,,
2079240,pre-adjudication,220,0.8,IR|ST|DS,,,
2079241,pre-adjudication,247.5,0.9,IR|DS|ST,,,
2079242,pre-adjudication,165,0.6,DS|ST|IR,,,
2079243,pre-adjudication,858,3.12,DS|IR|ST,,,
2079244,pre-adjudication,550,2,ST|IR|DS,,,
2079245,pre-adjudication,660,2.4,DS|IR|ST,,,
2079246,pre-adjudication,660,2.4,ST|IR|DS,,,
2079247,pre-adjudication,203.5,0.74,DS|IR|ST,,,
2079248,pre-adjudication,495,1.8,DS|IR|ST,,,
2079249,pre-adjudication,418,1.52,ST|IR|DS,,,
2079250,pre-adjudication,401.5,1.46,DS|IR|ST,,,
2079254,pre-adjudication,1,0.01,DS,,,
2079261,pre-adjudication,1,0.01,PO|DS,,,
2079262,pre-adjudication,3,0.03,IR|DS,,,
2079267,pre-adjudication,1,0.01,DS,,,
2079282,pre-adjudication,2,0.02,DM,,,
2079345,pre-adjudication,20,0.2,DM|RE,,,
2079346,pre-adjudication,10,0.1,DM|IR,,,
2079351,pre-adjudication,2,0.02,DM,,,
2079352,pre-adjudication,2,0.02,DM,,,
2079353,pre-adjudication,50,0.5,PO|DM,,,
2079358,pre-adjudication,2.5,0.025,DM,,,
2079363,pre-adjudication,NA,0.02,HW,,,
2079364,pre-adjudication,4,0.02,DM|ST|IR,,,
2079368,pre-adjudication,3,0.03,DM,,,
2079378,pre-adjudication,60,0.35,IR,,,
2079379,pre-adjudication,NA,0.01,WL,,,
2079380,pre-adjudication,10.8,0.25,DM|RE,,,
2079382,pre-adjudication,10,0.1,DM,,,
2079383,pre-adjudication,50,0.5,PO|DS|ST,,,
2079384,pre-adjudication,20,0.2,DM,,,
2079385,pre-adjudication,30,0.3,PO|DS,,,
2079387,pre-adjudication,165,0.6,ST|DS|IR,,,
2079388,pre-adjudication,550,2,DS|ST|IR,,,
2079389,pre-adjudication,165,0.6,IR|DS|ST,,,
2079390,pre-adjudication,330,1.2,DS|IR|ST,,,
2079391,pre-adjudication,385,1.4,DS|ST|IR,,,
2079392,pre-adjudication,154,0.56,ST|IR|DS,,,
2079393,pre-adjudication,330,1.2,DS|ST|IR,,,
2079395,pre-adjudication,110,0.4,DS|IR|ST,,,
2079396,pre-adjudication,550,2,ST|IR|DS,,,
2079397,pre-adjudication,70.5,0.26,ST|IR|DS,,,
2079398,pre-adjudication,413,1.5,ST|IR|DS,,,
2079399,pre-adjudication,55,0.2,DS|IR|ST,,,
2079400,pre-adjudication,36.8,0.14,IR|DS|ST,,,
2079401,pre-adjudication,275,1,IR|ST|DS,,,
2079403,pre-adjudication,220,0.8,IR|DS|ST,,,
2079404,pre-adjudication,248,0.9,ST|IR|DS,,,
2079405,pre-adjudication,440,1.6,ST|DS|IR,,,
2079406,pre-adjudication,248,0.9,DS|IR|ST,,,
2079408,pre-adjudication,220,0.8,IR|DS|ST,,,
2079409,pre-adjudication,198,0.72,ST|DS|IR,,,
2079410,pre-adjudication,19.2,0.07,ST|DS|IR,,,
2079411,pre-adjudication,20,0.2,DM,,,
2079412,pre-adjudication,248,0.9,IR|ST|DS,,,
2079413,pre-adjudication,358,1.3,IR|ST|DS,,,
2079414,pre-adjudication,126,0.46,IR|DS|ST,,,
2079415,pre-adjudication,220,0.8,DS|ST|IR,,,
2079416,pre-adjudication,248,0.9,ST|DS|IR,,,
2079417,pre-adjudication,42,0.28,IR,,,
2079418,pre-adjudication,165,0.6,ST|DS|IR,,,
2079419,pre-adjudication,385,1.4,IR|DS|ST,,,
2079421,pre-adjudication,385,1.4,IR|ST|DS,,,
2079423,pre-adjudication,473,1.72,DS|ST|IR,,,
2079424,pre-adjudication,798,2.9,DS|ST|IR,,,
2079425,pre-adjudication,852,3.1,IR|ST|DS,,,
2079426,pre-adjudication,413,1.5,DS|ST|IR,,,
2079427,pre-adjudication,126,0.46,ST|DS|IR,,,
2079428,pre-adjudication,49.5,0.18,ST|DS|IR,,,
2079429,pre-adjudication,137.5,0.5,ST|IR|DS,,,
2079430,pre-adjudication,468,1.7,DS|IR|ST,,,
2079433,pre-adjudication,165,0.6,ST|IR|DS,,,
2079436,pre-adjudication,522,1.9,DS|IR|ST,,,
2079437,pre-adjudication,650,2.36,IR|DS|ST,,,
2079438,pre-adjudication,330,1.2,DS|IR|ST,,,
2079440,pre-adjudication,660,2.4,IR|DS|ST,,,
2079441,pre-adjudication,418,1.52,IR|DS|ST,,,
2079442,pre-adjudication,682,2.48,ST|IR|DS,,,
2079443,pre-adjudication,358,1.3,ST|IR|DS,,,
2079445,pre-adjudication,468,1.7,ST|IR|DS,,,
2079446,pre-adjudication,143,0.52,IR|DS|ST,,,
2079447,pre-adjudication,110,0.4,DS|ST|IR,,,
2079448,pre-adjudication,407,1.48,DS|IR|ST,,,
2079449,pre-adjudication,302,1.1,IR|ST|DS,,,
2079450,pre-adjudication,0.5,0.005,DS,,,
2079451,pre-adjudication,192.5,0.7,ST|DS|IR,,,
2079452,pre-adjudication,330,1.2,IR|DS|ST,,,
2079453,pre-adjudication,275,1,IR|DS|ST,,,
2079454,pre-adjudication,71.5,0.26,ST|DS|IR,,,
2079455,pre-adjudication,55,0.2,ST|DS|IR,,,
2079456,pre-adjudication,8.2,0.03,ST|IR|DS,,,
2079457,pre-adjudication,566,2.06,ST|IR|DS,,,
2079458,pre-adjudication,341,1.24,IR|DS|ST,,,
2079459,pre-adjudication,385,1.4,ST|DS|IR,,,
2079461,pre-adjudication,165,0.6,DS|ST|IR,,,
2079464,pre-adjudication,1,0.01,DS,,,
2079466,pre-adjudication,5,0.05,DM,,,
2079470,pre-adjudication,600,3,IR,,,
2079476,pre-adjudication,5,0.05,DM,,,
2079479,pre-adjudication,0.5,0.005,DS,,,
2079482,pre-adjudication,NA,1.94,FS,,,
2079484,pre-adjudication,11,0.11,DM,,,
2079485,pre-adjudication,5,0.05,DM,,,
2079486,pre-adjudication,5,0.05,DM,,,
2079490,pre-adjudication,1,0.01,DS,,,
2079492,pre-adjudication,160,0.5,DM|IR|FR,,,
2079495,pre-adjudication,13.2,0.064,IR|DS,,,
2079497,pre-adjudication,5,0.05,DM|FR,,,
2079498,pre-adjudication,72,0.3,IR,,,
2079501,pre-adjudication,260,1.5,IR|DS,,,
2079502,pre-adjudication,NA,13,PO,,,
2079618,pre-adjudication,100,1,DM,,,
2079634,pre-adjudication,1,0.01,DS|IR,,,
2079653,pre-adjudication,4,0.02,IR,,,
2079657,pre-adjudication,28,0.2,IR,,,
2079658,pre-adjudication,200,0.8,IR,,,
2079659,pre-adjudication,50,0.2,IR,,,
2079661,pre-adjudication,533,2.13,IR,,,
2079662,pre-adjudication,99,0.4,IR,,,
2079663,pre-adjudication,482.5,1.93,IR,,,
2079664,pre-adjudication,800,3.2,IR,,,
2079666,pre-adjudication,600,2.4,IR,,,
2079670,pre-adjudication,400,1.6,IR,,,
2079671,pre-adjudication,50.4,0.2,IR,,,
2079672,pre-adjudication,304.7,1.215,IR,,,
2079673,pre-adjudication,795,1.6,IR,,,
2079674,pre-adjudication,400,1.6,IR,,,
2079675,pre-adjudication,624.55,2.5,IR,,,
2079676,pre-adjudication,650.5,2.6,IR,,,
2079677,pre-adjudication,380,0.88,IR,,,
2079678,pre-adjudication,50,0.2,IR,,,
2079679,pre-adjudication,800,3.2,IR,,,
2079681,pre-adjudication,550,2.21,IR,,,
2079683,pre-adjudication,5,0.02,IR,,,
2079684,pre-adjudication,38.25,0.15,IR,,,
2079685,pre-adjudication,348.8,1.4,IR,,,
2079687,pre-adjudication,357.5,1.43,IR,,,
2079688,pre-adjudication,250,1,IR,,,
2079689,pre-adjudication,40,0.16,IR,,,
2079690,pre-adjudication,199.95,0.8,IR,,,
2079692,pre-adjudication,322.5,1.29,IR,,,
2079693,pre-adjudication,387.75,1.55,IR,,,
2079695,pre-adjudication,90,0.36,IR,,,
2079696,pre-adjudication,167.5,0.67,IR,,,
2079697,pre-adjudication,49,0.18,IR,,,
2079698,pre-adjudication,155,0.62,IR,,,
2079700,pre-adjudication,362,1.5,IR,,,
2079701,pre-adjudication,375,1.5,IR,,,
2079702,pre-adjudication,174.95,0.7,IR,,,
2079703,pre-adjudication,191,0.77,IR,,,
2079704,pre-adjudication,500,2,IR,,,
2079706,pre-adjudication,800,4,IR,,,
2079707,pre-adjudication,500,2.5,IR,,,
2079708,pre-adjudication,230,0.92,IR,,,
2079709,pre-adjudication,35,0.14,IR,,,
2079710,pre-adjudication,302,1.98,IR,,,
2079711,pre-adjudication,270,1.8,IR,,,
2079712,pre-adjudication,227.5,0.91,IR,,,
2079713,pre-adjudication,550,2.2,IR,,,
2079714,pre-adjudication,150,0.6,IR,,,
2079716,pre-adjudication,237.5,0.98,IR,,,
2079717,pre-adjudication,200,0.8,IR,,,
2079718,pre-adjudication,97.3,0.47,IR,,,
2079720,pre-adjudication,38.5,0.58,IR,,,
2079722,pre-adjudication,800,3.2,IR,,,
2079724,pre-adjudication,40,0.16,IR,,,
2079725,pre-adjudication,242,0.97,IR,,,
2079726,pre-adjudication,4.1,0.016,IR,,,
2079727,pre-adjudication,18,0.07,IR,,,
2079728,pre-adjudication,125,0.5,IR,,,
2079729,pre-adjudication,21.75,0.44,IR,,,
2079730,pre-adjudication,8.85,1.24,IR,,,
2079731,pre-adjudication,98.8,0.49,IR,,,
2079732,pre-adjudication,201.5,0.81,IR,,,
2079733,pre-adjudication,375,1.5,IR,,,
2079734,pre-adjudication,75,0.3,IR,,,
2079735,pre-adjudication,60,0.4,IR,,,
2079736,pre-adjudication,70,0.95,IR,,,
